Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
2576,Marcus Thuram,fr,FW,Gladbach,Bundesliga,22,1997,19.2,870,23,107,418,358,109,870,76,45,59.2,31,40.8,489,3654,1871,77,48,39,65,35,646,162
2577,Cheikh Tidiane Sabaly,sn,FW,Metz,Ligue 1,21,1999,0.1,8,0,0,3,5,0,8,1,0,0.0,1,100.0,7,36,20,0,0,0,1,0,6,2
2578,Youri Tielemans,be,MF,Leicester City,Premier League,23,1997,37.3,2997,53,549,1768,712,44,2995,64,43,67.2,21,32.8,1562,6376,3455,52,39,9,41,35,2121,66
2579,Kieran Tierney,sct,DF,Arsenal,Premier League,23,1997,25.5,1742,95,508,653,594,45,1742,30,16,53.3,14,46.7,974,5279,2867,82,50,16,24,14,1103,194
2580,Steffen Tigges,de,FW,Dortmund,Bundesliga,22,1998,0.6,32,1,4,17,12,3,32,0,0,,0,,14,39,14,0,0,0,1,1,18,2
2581,Guus Til,nl,FW,Freiburg,Bundesliga,22,1997,1.4,55,3,11,24,21,4,55,1,0,0.0,1,100.0,30,135,46,3,1,0,6,1,34,15
2582,David Timor,es,MF,Getafe,La Liga,30,1989,15.5,745,46,189,416,143,4,745,3,2,66.7,1,33.3,254,1318,739,7,9,1,6,3,322,4
2583,Jean-Clair Todibo,fr,DF,Nice,Ligue 1,20,1999,14.8,1269,133,612,642,28,14,1269,23,17,73.9,6,26.1,941,5483,3110,13,6,1,13,4,936,2
2584,Karl Toko Ekambi,cm,FW,Lyon,Ligue 1,27,1992,31.2,1318,11,115,568,659,180,1318,106,61,57.5,45,42.5,880,5799,3167,118,77,54,73,26,1056,281
2585,Corentin Tolisso,fr,MF,Bayern Munich,Bundesliga,25,1994,8.7,643,19,106,392,148,22,643,8,3,37.5,5,62.5,384,1900,823,12,11,1,11,3,474,27
2586,Jeremy Toljan,de,DF,Sassuolo,it Serie A,25,1994,16.6,1031,65,288,479,274,28,1031,17,10,58.8,7,41.2,556,2523,1292,32,19,5,26,6,680,87
2587,Rafael Tolói,it,DF,Atalanta,it Serie A,29,1990,28.2,1959,103,616,990,374,52,1959,16,8,50.0,8,50.0,1092,4863,2823,40,36,3,22,13,1317,77
2588,Takehiro Tomiyasu,jp,DF,Bologna,it Serie A,21,1998,30.2,2015,166,751,1029,255,23,2015,25,15,60.0,10,40.0,1087,6172,3505,56,39,2,30,10,1175,44
2589,James Tomkins,eng,DF,Crystal Palace,Premier League,31,1989,6.1,244,55,172,66,6,6,244,0,0,,0,,110,410,180,0,1,0,3,0,122,1
2590,Fikayo Tomori,eng,DF,Chelsea,Premier League,22,1997,0.5,41,16,36,5,0,0,41,0,0,,0,,13,45,23,0,0,0,0,0,22,0
2591,Fikayo Tomori,eng,DF,Milan,it Serie A,22,1997,16.3,1082,139,595,462,35,9,1082,4,4,100.0,0,0.0,605,2814,1395,4,7,0,8,2,699,2
2592,Sandro Tonali,it,MF,Milan,it Serie A,20,2000,14.8,907,37,238,490,190,9,907,14,6,42.9,8,57.1,467,2459,1299,22,23,3,15,8,590,15
2593,Lorenzo Tonelli,it,DF,Sampdoria,it Serie A,30,1990,19.8,1134,182,597,504,37,19,1134,4,4,100.0,0,0.0,555,2451,1237,2,1,0,5,5,639,1
2594,Toño,es,DF,Levante,La Liga,30,1989,8.1,471,18,156,183,139,8,471,13,8,61.5,5,38.5,271,1323,728,15,14,2,11,7,303,39
2595,Ömer Toprak,tr,DF,Werder Bremen,Bundesliga,31,1989,21.6,1315,204,671,610,45,16,1315,7,5,71.4,2,28.6,747,4139,1947,12,7,1,12,11,750,1
2596,Tyron Tormin,fr,FW,Saint-Étienne,Ligue 1,19,2001,0.2,10,0,1,7,2,1,10,0,0,,0,,4,27,17,0,0,0,0,0,7,0
2597,Ernesto Torregrossa,ve,FW,Sampdoria,it Serie A,28,1992,1.9,68,1,4,22,42,8,68,5,3,60.0,2,40.0,34,160,79,3,1,1,8,5,49,14
2598,Lucas Torreira,uy,MF,Atlético Madrid,La Liga,24,1996,5.8,372,16,94,230,49,3,372,2,1,50.0,1,50.0,186,822,457,6,5,1,4,4,256,4
2599,Ferrán Torres,es,FW,Manchester City,Premier League,20,2000,14.5,608,10,54,204,360,67,608,46,20,43.5,26,56.5,383,2140,1012,30,20,16,25,21,471,118
2600,Óliver Torres,es,MF,Sevilla,La Liga,25,1994,15.6,1168,7,137,675,367,21,1168,41,34,82.9,7,17.1,741,3728,1645,39,35,2,31,25,925,82
2601,Pau Torres,es,DF,Villarreal,La Liga,23,1997,33.0,2316,264,1169,1081,92,21,2316,30,25,83.3,5,16.7,1510,9417,6213,47,24,1,21,8,1685,11
2602,Roberto Torres,es,MF,Osasuna,La Liga,31,1989,21.0,953,18,161,426,378,44,948,30,17,56.7,13,43.3,531,2459,1131,27,23,3,29,22,623,95
2603,Lucas Torró,es,MF,Osasuna,La Liga,26,1994,17.2,865,67,213,516,142,25,865,14,10,71.4,4,28.6,354,1382,486,5,7,1,21,9,471,15
2604,Jordan Torunarigha,de,DF,Hertha BSC,Bundesliga,22,1997,10.8,776,61,401,340,40,11,776,8,4,50.0,4,50.0,491,2628,1465,10,9,1,15,3,536,9
2605,Cenk Tosun,tr,FW,Everton,Premier League,29,1991,0.5,17,0,2,5,10,2,17,0,0,,0,,9,44,16,0,1,0,1,0,13,4
2606,Abdoulaye Touré,gn,MF,Nantes,Ligue 1,26,1994,18.7,1136,34,168,775,205,19,1135,30,21,70.0,9,30.0,652,2891,1303,22,22,0,28,18,801,23
2607,Almamy Touré,ml,DF,Eint Frankfurt,Bundesliga,24,1996,7.8,449,25,100,170,188,28,449,16,10,62.5,6,37.5,211,1178,649,17,15,2,17,5,271,70
2608,Lucas Tousart,fr,MF,Hertha BSC,Bundesliga,23,1997,23.2,1133,65,319,697,133,22,1133,23,16,69.6,7,30.4,543,2909,1449,24,15,4,33,16,592,23
2609,Andros Townsend,eng,MF,Crystal Palace,Premier League,29,1991,25.1,1213,29,259,502,493,33,1213,73,44,60.3,29,39.7,679,4920,2351,72,55,9,47,56,706,112
2610,Conor Townsend,eng,DF,West Brom,Premier League,27,1993,24.8,1448,98,470,667,325,29,1448,27,11,40.7,16,59.3,623,2996,1758,37,22,4,33,7,776,74
2611,Mattéo Tramoni,fr,MF,Cagliari,it Serie A,20,2000,0.8,34,1,10,13,11,0,34,2,0,0.0,2,100.0,13,50,14,0,1,0,2,1,14,3
2612,Adama Traoré,es,FW,Wolves,Premier League,24,1996,29.4,1267,20,118,565,626,106,1267,216,153,70.8,63,29.2,845,9040,5204,219,111,58,112,65,987,220
2613,Amadou Traore,fr,FW,Bordeaux,Ligue 1,18,2002,3.4,161,3,23,64,79,16,161,24,9,37.5,15,62.5,106,1010,447,19,8,10,11,13,121,27
2614,Bertrand Traoré,bf,FW,Aston Villa,Premier League,24,1995,25.7,1137,23,163,450,541,101,1137,97,52,53.6,45,46.4,695,4075,1679,51,38,28,69,26,770,125
2615,Boubacar Traoré,ml,MF,Metz,Ligue 1,18,2001,0.6,52,0,4,39,9,1,52,0,0,,0,,28,135,67,1,2,0,1,0,39,2
2616,Chaka Traorè,ci,FW,Parma,it Serie A,15,2004,0.2,19,0,3,8,8,3,19,1,0,0.0,1,100.0,10,54,19,1,0,0,4,1,16,7
2617,Charles Traore,ml,DF,Nantes,Ligue 1,28,1992,18.9,1181,66,372,581,236,8,1181,15,5,33.3,10,66.7,508,2314,1299,38,21,5,26,9,578,58
2618,Cheick Traoré,ml,DF,Lens,Ligue 1,25,1995,0.4,35,2,12,16,8,1,35,1,1,100.0,0,0.0,11,96,42,1,0,0,2,0,12,1
2619,Hamari Traoré,ml,DF,Rennes,Ligue 1,28,1992,33.3,2736,65,545,1455,751,42,2736,33,23,69.7,10,30.3,1501,7017,3596,72,67,11,29,9,1737,236
2620,Ibrahima Traoré,gn,FW,Gladbach,Bundesliga,32,1988,1.1,63,0,11,20,32,1,63,2,0,0.0,2,100.0,32,111,42,2,0,2,4,2,38,8
2621,Ismaël Traoré,ci,DF,Angers,Ligue 1,33,1986,33.3,2014,201,1027,929,76,27,2014,16,14,87.5,2,12.5,1228,4960,2370,11,11,0,21,2,1328,8
2622,Kevin Trapp,de,GK,Eint Frankfurt,Bundesliga,30,1990,33.0,1438,1147,1431,7,0,0,1438,0,0,,0,,776,3806,2234,0,0,0,1,0,728,0
2623,Miguel Trauco,pe,DF,Saint-Étienne,Ligue 1,27,1992,22.6,1629,51,530,772,343,10,1629,28,10,35.7,18,64.3,764,2968,1464,18,29,1,25,11,922,82
2624,Trézéguet,eg,FW,Aston Villa,Premier League,25,1994,13.0,508,17,93,193,234,65,508,31,17,54.8,14,45.2,277,1753,934,31,25,14,28,13,313,79
2625,Manu Trigueros,es,MF,Villarreal,La Liga,28,1991,28.1,1836,37,308,1069,474,32,1836,33,27,81.8,6,18.2,1152,4624,2013,33,50,2,40,34,1454,68
2626,Christopher Trimmel,at,DF,Union Berlin,Bundesliga,33,1987,28.6,1834,121,572,763,520,16,1834,20,10,50.0,10,50.0,736,3947,1918,47,51,5,20,12,839,78
2627,Francisco Trincão,pt,FW,Barcelona,La Liga,20,1999,7.8,487,3,51,166,275,44,487,45,27,60.0,18,40.0,357,2268,1043,22,13,4,19,19,403,92
2628,Alessandro Tripaldelli,it,DF,Cagliari,it Serie A,21,1999,3.3,168,13,59,67,44,4,168,7,1,14.3,6,85.7,70,364,159,6,3,2,4,1,77,13
2629,Kieran Trippier,eng,DF,Atlético Madrid,La Liga,29,1990,27.5,2054,84,538,884,642,16,2054,25,19,76.0,6,24.0,989,3798,2052,43,38,3,22,7,1280,196
2630,Leandro Trossard,be,MF,Brighton,Premier League,25,1994,29.0,1401,5,137,556,725,113,1401,68,39,57.4,29,42.6,869,5382,2299,73,50,20,67,60,988,219
2631,Alexis Trouillet,fr,MF,Nice,Ligue 1,19,2000,1.2,89,2,11,60,20,1,89,5,4,80.0,1,20.0,58,255,130,2,4,0,3,3,63,5
2632,Adrien Truffert,fr,DF,Rennes,Ligue 1,18,2001,21.7,1512,46,317,698,501,43,1512,35,18,51.4,17,48.6,841,4061,2015,46,38,9,31,14,979,157
2633,Marvin Tshibuabua,fr,DF,Saint-Étienne,Ligue 1,18,2002,0.5,27,5,20,4,3,2,27,1,1,100.0,0,0.0,16,75,39,0,0,0,1,0,15,0
2634,Kostas Tsimikas,gr,DF,Liverpool,Premier League,24,1996,0.1,10,0,1,3,6,0,10,0,0,,0,,7,21,9,1,0,0,1,0,8,3
2635,Axel Tuanzebe,cd,DF,Manchester Utd,Premier League,22,1997,4.5,321,41,165,138,18,0,321,2,0,0.0,2,100.0,164,839,394,3,3,0,2,1,212,3
2636,Alessandro Tuia,it,DF,Benevento,it Serie A,30,1990,19.6,1030,148,580,419,36,12,1030,4,3,75.0,1,25.0,490,2413,1375,4,2,0,9,4,595,2
2637,Ľubomír Tupta,sk,FW,Hellas Verona,it Serie A,22,1998,0.6,3,0,0,1,2,1,3,0,0,,0,,1,5,3,0,0,0,0,0,3,1
2638,Tuta,br,DF,Eint Frankfurt,Bundesliga,21,1999,16.2,1177,106,489,626,77,7,1177,12,8,66.7,4,33.3,676,3355,1950,24,10,1,13,10,753,15
2639,Destiny Udogie,it,DF,Hellas Verona,it Serie A,17,2002,1.9,141,11,39,72,31,1,141,4,2,50.0,2,50.0,80,392,182,2,2,0,1,0,88,7
2640,Matthieu Udol,fr,DF,Metz,Ligue 1,24,1996,19.2,1171,41,365,535,283,19,1171,31,15,48.4,16,51.6,615,3444,1848,50,31,6,32,17,660,77
2641,Naomichi Ueda,jp,DF,Nîmes,Ligue 1,25,1994,7.9,427,66,251,173,7,5,427,1,1,100.0,0,0.0,272,1566,1047,6,2,0,4,1,286,0
2642,Lesley Ugochukwu,fr,MF,Rennes,Ligue 1,16,2004,0.7,45,0,11,27,8,2,45,2,2,100.0,0,0.0,17,94,28,0,1,0,1,0,34,1
2643,Hwang Ui-jo,kr,FW,Bordeaux,Ligue 1,27,1992,27.8,751,16,65,356,335,114,748,54,26,48.1,28,51.9,467,2502,1046,42,26,29,67,27,580,174
2644,Samir Ujkani,xk,GK,Torino,it Serie A,32,1988,1.0,29,26,29,0,0,0,29,0,0,,0,,17,70,33,0,0,0,0,0,13,0
2645,Samuel Umtiti,fr,DF,Barcelona,La Liga,26,1993,7.2,669,50,260,401,8,2,669,1,1,100.0,0,0.0,481,2220,1467,6,0,0,5,0,522,0
2646,Enes Ünal,tr,FW,Getafe,La Liga,23,1997,14.6,562,16,25,245,304,79,561,36,17,47.2,19,52.8,283,1227,443,14,15,6,62,35,436,70
2647,Cengiz Ünder,tr,FW,Leicester City,Premier League,23,1997,3.1,169,2,12,59,101,8,169,23,15,65.2,8,34.8,111,945,369,12,6,3,8,9,132,39
2648,Dayot Upamecano,fr,DF,RB Leipzig,Bundesliga,21,1998,25.9,2451,199,972,1425,80,27,2451,18,13,72.2,5,27.8,1657,9588,5020,24,13,1,24,7,1775,11
2649,Kacper Urbanski,pl,FW,Bologna,it Serie A,15,2004,0.0,7,0,0,5,2,0,7,0,0,,0,,5,39,24,0,0,0,0,0,6,0
2650,Mark Uth,de,FW,Schalke 04,Bundesliga,28,1991,16.6,763,13,107,390,272,40,763,40,18,45.0,22,55.0,424,2460,990,34,20,6,50,21,512,69
2651,Tomáš Vaclík,cz,GK,Sevilla,La Liga,31,1989,5.0,155,145,155,0,0,0,155,0,0,,0,,75,287,166,0,0,0,0,0,84,0
2652,Eugeni Valderrama,es,MF,Huesca,La Liga,26,1994,1.3,91,5,19,60,13,0,91,0,0,,0,,56,282,128,0,1,0,0,2,66,1
2653,Lautaro Valenti,ar,DF,Parma,it Serie A,21,1999,5.5,408,59,230,167,15,2,408,2,2,100.0,0,0.0,243,1265,787,7,4,0,4,0,281,1
2654,Antoine Valerio,fr,MF,Nîmes,Ligue 1,20,1999,0.8,25,1,10,14,2,0,25,1,0,0.0,1,100.0,16,66,45,0,0,0,2,0,14,2
2655,Borja Valero,es,MF,Fiorentina,it Serie A,35,1985,5.5,363,11,61,216,89,5,363,14,6,42.9,8,57.1,232,1337,534,12,10,1,12,11,265,15
2656,Yan Valery,tn,DF,Southampton,Premier League,21,1999,1.1,95,5,34,36,26,1,95,4,0,0.0,4,100.0,54,389,149,6,3,1,6,5,48,9
2657,Jesús Vallejo,es,DF,Granada,La Liga,23,1997,15.0,645,79,356,263,30,7,645,5,4,80.0,1,20.0,314,1659,996,8,4,0,8,0,351,4
2658,Manu Vallejo,es,FW,Valencia,La Liga,23,1997,10.6,394,0,30,159,211,43,394,30,9,30.0,21,70.0,244,1285,624,22,15,8,35,13,275,60
2659,Federico Valverde,uy,MF,Real Madrid,La Liga,22,1998,14.8,904,6,104,472,341,31,904,28,23,82.1,5,17.9,564,3531,1877,41,34,5,19,7,682,54
2660,Virgil van Dijk,nl,DF,Liverpool,Premier League,29,1991,4.1,364,23,123,231,12,5,364,0,0,,0,,282,1153,527,0,1,0,1,0,295,1
2661,Raphaël Varane,fr,DF,Real Madrid,La Liga,27,1993,30.2,2028,213,962,1010,66,23,2028,5,5,100.0,0,0.0,1275,7940,4301,28,13,1,16,6,1427,5
2662,Jamie Vardy,eng,FW,Leicester City,Premier League,33,1987,31.6,708,34,57,243,415,163,699,41,26,63.4,15,36.6,336,2247,1015,57,17,35,58,12,505,202
2663,Ruben Vargas,ch,MF,Augsburg,Bundesliga,21,1998,17.9,806,23,152,375,298,53,806,70,36,51.4,34,48.6,479,3377,1497,48,43,13,47,34,523,124
2664,Denis Vavro,sk,DF,Lazio,it Serie A,24,1996,0.4,21,4,10,11,0,0,21,0,0,,0,,13,55,27,1,0,0,0,0,12,0
2665,Denis Vavro,sk,DF,Huesca,La Liga,24,1996,6.8,379,28,187,172,23,3,379,1,0,0.0,1,100.0,210,1097,599,5,4,0,2,0,235,2
2666,Franco Vázquez,ar,FW,Sevilla,La Liga,31,1989,1.8,133,3,21,63,49,7,133,3,2,66.7,1,33.3,87,329,114,0,3,0,4,6,104,13
2667,Kevin Vázquez,es,DF,Celta Vigo,La Liga,27,1993,6.2,416,21,168,181,68,3,416,8,3,37.5,5,62.5,200,626,212,3,2,1,10,2,215,22
2668,Lucas Vázquez,es,DF,Real Madrid,La Liga,29,1991,20.5,1670,46,417,660,611,71,1670,45,32,71.1,13,28.9,1042,5100,2615,51,39,17,46,21,1249,201
2669,Matías Vecino,uy,MF,Inter,it Serie A,28,1991,3.1,151,6,38,83,30,6,151,2,1,50.0,1,50.0,85,361,190,3,3,1,0,1,115,6
2670,Koke Vegas,es,GK,Levante,La Liga,24,1995,1.0,31,25,31,0,0,0,31,0,0,,0,,11,63,40,0,0,0,0,0,5,0
2671,Gabriel Veiga,es,MF,Celta Vigo,La Liga,18,2002,1.3,53,0,12,22,20,4,53,0,0,,0,,30,183,98,4,3,0,6,2,34,8
2672,Miloš Veljković,rs,DF,Werder Bremen,Bundesliga,24,1995,19.1,1053,129,557,473,29,6,1053,0,0,,0,,502,2123,1173,3,2,0,5,2,636,3
2673,Miguel Veloso,pt,MF,Hellas Verona,it Serie A,34,1986,14.6,928,33,180,607,150,4,926,12,9,75.0,3,25.0,470,2385,1242,19,7,0,18,1,555,11
2674,Joël Veltman,nl,DF,Brighton,Premier League,28,1992,25.3,1813,96,558,868,405,32,1813,36,18,50.0,18,50.0,927,4633,2185,39,25,2,17,7,1038,99
2675,Unai Vencedor Paris,es,MF,Athletic Club,La Liga,19,2000,18.9,1063,29,202,715,156,5,1063,8,8,100.0,0,0.0,564,2562,1113,7,12,0,16,12,696,9
2676,Lorenzo Venuti,it,DF,Fiorentina,it Serie A,25,1995,19.5,944,42,223,400,327,20,944,25,7,28.0,18,72.0,495,2324,1227,36,22,3,20,12,570,98
2677,Daniele Verde,it,FW,Spezia,it Serie A,24,1996,10.9,500,7,57,188,260,57,500,17,7,41.2,10,58.8,338,2187,784,28,14,12,14,7,377,88
2678,Simone Verdi,it,MF,Torino,it Serie A,28,1992,18.0,899,7,99,400,417,32,899,63,39,61.9,24,38.1,490,3234,1572,52,41,9,33,25,570,87
2679,Gonzalo Verdú,es,DF,Elche,La Liga,31,1988,32.7,1872,276,1167,686,32,18,1872,12,11,91.7,1,8.3,1064,5157,2527,10,4,2,10,4,1219,1
2680,Jordan Veretout,fr,MF,Roma,it Serie A,27,1993,22.8,1417,34,228,886,323,34,1412,18,10,55.6,8,44.4,769,4193,2273,45,33,10,19,9,1052,56
2681,Edoardo Vergani,it,FW,Bologna,it Serie A,19,2001,0.1,3,0,0,2,1,0,3,0,0,,0,,2,7,4,0,0,0,1,0,3,1
2682,Marco Verratti,it,MF,Paris S-G,Ligue 1,27,1992,16.6,1978,30,245,1283,467,39,1978,60,48,80.0,12,20.0,1322,6021,3249,38,51,10,30,29,1636,67
2683,Valerio Verre,it,FW,Sampdoria,it Serie A,26,1994,11.1,673,7,72,350,263,28,673,32,19,59.4,13,40.6,403,2177,1090,32,23,3,42,23,514,82
2684,Mikel Vesga,es,MF,Athletic Club,La Liga,27,1993,19.1,1114,55,227,717,179,21,1114,11,9,81.8,2,18.2,566,2842,1322,14,17,3,22,10,686,15
2685,Jannik Vestergaard,dk,DF,Southampton,Premier League,27,1992,28.6,2077,265,1002,992,100,46,2077,10,7,70.0,3,30.0,1210,6386,3505,14,16,0,13,6,1395,2
2686,Rúben Vezo,pt,DF,Levante,La Liga,26,1994,25.7,1614,217,855,687,77,12,1614,14,10,71.4,4,28.6,914,5842,3415,25,23,0,9,3,986,6
2687,Guglielmo Vicario,it,GK,Cagliari,it Serie A,23,1996,4.0,118,105,118,0,0,0,118,0,0,,0,,61,330,180,0,0,0,0,0,37,0
2688,Iñigo Vicente,es,FW,Athletic Club,La Liga,22,1998,0.6,62,0,2,16,45,0,62,4,3,75.0,1,25.0,38,221,139,2,4,0,0,0,45,8
2689,Fede Vico,es,MF,Granada,La Liga,26,1994,8.5,419,6,69,196,161,13,419,21,12,57.1,9,42.9,237,1569,783,28,17,8,21,18,265,46
2690,Aleix Vidal,es,DF,Sevilla,La Liga,30,1989,6.6,559,14,122,262,180,7,559,9,4,44.4,5,55.6,316,1616,720,14,15,1,8,1,368,74
2691,Arturo Vidal,cl,MF,Inter,it Serie A,33,1987,12.6,892,24,183,519,201,31,892,5,3,60.0,2,40.0,506,2051,1173,18,12,1,15,6,629,39
2692,Clément Vidal,fr,DF,Montpellier,Ligue 1,20,2000,1.0,47,11,29,18,0,0,47,0,0,,0,,25,118,61,1,0,0,0,0,29,0
2693,Nacho Vidal,es,DF,Osasuna,La Liga,25,1995,26.1,1335,96,461,576,305,22,1335,33,15,45.5,18,54.5,509,2915,1330,18,27,1,25,15,586,58
2694,Ronaldo Vieira,eng,MF,Hellas Verona,it Serie A,22,1998,2.5,144,6,22,95,28,1,144,1,1,100.0,0,0.0,77,327,130,2,3,0,3,4,87,2
2695,Luca Vignali,it,DF,Spezia,it Serie A,24,1996,17.7,1318,53,470,569,289,13,1318,15,6,40.0,9,60.0,729,3399,1655,30,19,2,29,4,808,57
2696,Emanuel Vignato,it,FW,Bologna,it Serie A,19,2000,13.4,826,22,138,365,337,25,826,38,23,60.5,15,39.5,505,3404,1599,43,28,8,17,11,586,81
2697,Toni Villa,es,MF,Valladolid,La Liga,25,1995,10.8,558,4,82,242,241,30,558,48,23,47.9,25,52.1,351,1988,1050,35,25,12,34,18,388,67
2698,Asier Villalibre,es,FW,Athletic Club,La Liga,22,1997,17.7,431,15,24,191,217,71,431,9,3,33.3,6,66.7,236,1215,560,25,9,12,41,28,362,107
2699,Gonzalo Villar,es,MF,Roma,it Serie A,22,1998,20.7,1491,29,288,965,256,18,1491,48,39,81.3,9,18.8,935,4975,2600,50,36,8,26,15,1123,27
2700,Iván Villar,es,GK,Celta Vigo,La Liga,23,1997,19.8,740,658,739,1,0,0,740,0,0,,0,,357,1835,1032,0,0,0,1,0,284,0
2701,Rúben Vinagre,pt,MF,Wolves,Premier League,21,1999,1.9,121,2,35,56,31,0,121,4,2,50.0,2,50.0,60,288,176,4,5,0,1,6,71,11
2702,Carlos Vinícius,br,FW,Tottenham,Premier League,25,1995,3.4,94,7,11,45,39,15,94,4,3,75.0,1,25.0,47,179,76,1,2,0,17,7,70,12
2703,Nicolas Viola,it,MF,Benevento,it Serie A,30,1989,11.5,603,19,119,331,161,12,599,16,12,75.0,4,25.0,284,1587,729,10,6,1,18,7,342,13
2704,João Virgínia,pt,GK,Everton,Premier League,20,1999,0.5,18,17,18,0,0,0,18,0,0,,0,,9,62,47,0,0,0,0,0,9,0
2705,Vitinha,pt,MF,Wolves,Premier League,20,2000,5.8,389,2,31,239,122,8,389,12,8,66.7,4,33.3,261,1532,753,11,15,2,17,3,311,18
2706,Vitolo,es,MF,Atlético Madrid,La Liga,30,1989,3.3,186,2,25,79,83,14,186,4,2,50.0,2,50.0,110,511,268,7,3,4,11,2,151,33
2707,Dušan Vlahović,rs,FW,Fiorentina,it Serie A,20,2000,32.5,987,16,59,419,522,146,981,54,27,50.0,27,50.0,572,2790,1031,36,29,13,106,89,817,213
2708,Michel Vlap,nl,MF,Arminia,Bundesliga,23,1997,4.1,157,2,21,80,58,8,157,1,1,100.0,0,0.0,82,436,158,3,3,1,13,6,84,20
2709,Andreas Voglsammer,de,FW,Arminia,Bundesliga,28,1992,11.1,394,12,55,150,193,62,394,8,3,37.5,5,62.5,208,1063,439,20,7,6,31,18,272,71
2710,Kevin Vogt,de,DF,Hoffenheim,Bundesliga,28,1991,20.5,1659,149,792,860,19,0,1659,4,3,75.0,1,25.0,1070,5413,3325,12,3,1,5,1,1195,3
2711,Mërgim Vojvoda,xk,DF,Torino,it Serie A,25,1995,15.1,907,59,303,376,233,18,907,15,10,66.7,5,33.3,504,2134,917,17,12,2,15,12,562,70
2712,Jake Vokins,eng,DF,Southampton,Premier League,20,2000,0.7,23,0,3,12,8,0,23,0,0,,0,,11,53,39,1,1,0,0,0,13,2
2713,Kevin Volland,de,FW,Monaco,Ligue 1,28,1992,30.8,1084,7,78,508,511,149,1084,42,17,40.5,25,59.5,606,2578,1153,43,24,16,81,40,833,237
2714,Stefan de Vrij,nl,DF,Inter,it Serie A,28,1992,30.4,2193,223,1048,1109,45,18,2193,6,5,83.3,1,16.7,1313,7907,4705,19,9,1,6,2,1618,2
2715,Giacomo Vrioni,al,FW,Juventus,it Serie A,21,1998,0.0,3,0,0,1,2,2,3,0,0,,0,,2,17,15,1,0,1,1,0,2,1
2716,Šime Vrsaljko,hr,FW,Atlético Madrid,La Liga,28,1992,5.8,390,14,96,185,110,0,390,2,1,50.0,1,50.0,165,647,315,13,7,0,8,2,207,39
2717,Nikola Vukčević,me,MF,Levante,La Liga,28,1991,9.0,378,22,134,219,26,2,378,4,3,75.0,1,25.0,195,674,262,1,2,0,2,1,254,3
2718,Miloš Vulić,rs,MF,Crotone,it Serie A,23,1996,14.5,716,20,148,369,201,32,716,27,13,48.1,14,51.9,427,2649,952,16,19,8,29,16,498,51
2719,Matěj Vydra,cz,FW,Burnley,Premier League,28,1992,15.2,405,9,15,142,252,87,405,26,16,61.5,10,38.5,234,1115,481,19,14,13,52,22,318,112
2720,Franklin Wadja,cm,MF,Lorient,Ligue 1,25,1995,0.4,32,1,10,17,5,0,32,0,0,,0,,11,47,15,0,1,0,2,0,13,1
2721,Elye Wahi,fr,FW,Montpellier,Ligue 1,17,2003,6.2,167,5,20,57,94,29,167,19,7,36.8,12,63.2,101,790,452,16,9,7,13,9,121,44
2722,Walace,br,MF,Udinese,it Serie A,25,1995,22.8,1431,56,403,866,174,12,1431,33,24,72.7,9,27.3,801,3645,1671,17,13,2,40,16,936,16
2723,Theo Walcott,eng,MF,Southampton,Premier League,31,1989,18.0,646,13,90,273,287,60,646,51,17,33.3,34,66.7,371,2248,1113,37,36,12,56,27,449,105
2724,Theo Walcott,eng,FW,Everton,Premier League,31,1989,0.1,2,0,0,1,1,0,2,0,0,,0,,2,65,57,1,1,0,1,0,2,0
2725,Kyle Walker,eng,DF,Manchester City,Premier League,30,1990,21.6,2098,49,373,1327,419,15,2098,41,24,58.5,17,41.5,1337,7284,3784,80,67,6,16,17,1589,71
2726,Kyle Walker-Peters,eng,DF,Southampton,Premier League,23,1997,29.4,2020,103,583,1063,407,52,2020,65,46,70.8,19,29.2,1034,6415,3451,92,67,16,37,49,1132,112
2727,Sebastian Walukiewicz,pl,DF,Cagliari,it Serie A,20,2000,18.0,999,132,549,427,29,7,999,10,7,70.0,3,30.0,593,3333,2102,16,10,2,10,5,659,1
2728,Aaron Wan-Bissaka,eng,DF,Manchester Utd,Premier League,22,1997,34.0,2547,116,807,1085,677,32,2547,60,34,56.7,25,41.7,1294,7565,3797,89,65,5,34,21,1551,176
2729,Joel Ward,eng,DF,Crystal Palace,Premier League,30,1989,25.1,1379,114,542,589,256,10,1379,16,12,75.0,4,25.0,484,2236,1154,20,23,3,24,8,560,35
2730,James Ward-Prowse,eng,MF,Southampton,Premier League,25,1994,38.0,3045,107,612,1837,623,22,3041,22,17,77.3,5,22.7,1401,6124,2934,34,46,0,33,14,1824,51
2731,Daniel Wass,dk,MF,Valencia,La Liga,31,1989,33.1,1936,108,525,978,453,35,1935,17,9,52.9,8,47.1,1013,4346,2247,37,45,3,28,13,1203,89
2732,Ollie Watkins,eng,FW,Aston Villa,Premier League,24,1995,37.0,1239,28,59,446,752,225,1237,70,40,57.1,30,42.9,712,4084,1775,84,44,56,116,85,1011,290
