Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Matches
1461,Moritz-Broni Kwarteng,gh,MF,FW,Bochum,Bundesliga,26,1998,7,172,25,13.7,1.9,0,,0,7,25,3,0.14,1,3,-2,-1.05,+0.77,2.9,3.8,-0.9,-0.44,Matches
1462,Giorgos Kyriakopoulos,gr,DF,,Monza,it Serie A,28,1996,16,"1,440",90,100.0,16.0,16,90,16,0,,0,0.63,14,21,-7,-0.44,,12.2,19.3,-7.0,-0.44,Matches
1463,César de la Hoz,es,MF,,Valladolid,La Liga,32,1992,0,,,,,0,,0,0,,7,,,,,,,,,,,Matches
1464,Luca de la Torre,us,MF,,Celta Vigo,La Liga,26,1998,1,4,4,0.3,0.0,0,,0,1,4,1,3.00,0,0,0,0.00,+0.18,0.4,0.0,+0.3,+5.47,Matches
1465,Rémy Labeau Lascary,gp,FW,MF,Lens,Ligue 1,21,2003,14,637,46,47.2,7.1,6,72,1,8,26,0,1.64,13,9,+4,+0.57,+0.44,13.7,7.7,+6.0,+0.85,Matches
1466,Gaëtan Laborde,fr,FW,,Nice,Ligue 1,30,1994,9,389,43,28.8,4.3,3,85,1,6,22,0,1.67,8,3,+5,+1.16,+0.78,6.0,5.5,+0.5,+0.12,Matches
1467,Nediljko Labrović,hr,GK,,Augsburg,Bundesliga,25,1999,14,"1,260",90,100.0,14.0,14,90,14,0,,0,1.14,16,27,-11,-0.79,,14.9,19.5,-4.6,-0.33,Matches
1468,Alexandre Lacazette,fr,FW,,Lyon,Ligue 1,33,1991,14,949,68,70.3,10.5,11,80,4,3,23,0,1.79,19,10,+9,+0.85,+1.30,19.0,15.0,+4.0,+0.38,Matches
1469,Younes Lachaab,fr,MF,,Lille,Ligue 1,19,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
1470,Maxence Lacroix,fr,DF,,Crystal Palace,Premier League,24,2000,13,"1,170",90,81.3,13.0,13,90,13,0,,0,1.15,15,16,-1,-0.08,+0.92,18.8,16.8,+2.1,+0.16,Matches
1471,Alban Lafont,fr,GK,,Nantes,Ligue 1,25,1999,12,"1,080",90,80.0,12.0,12,90,12,0,,3,0.83,14,19,-5,-0.42,+0.25,13.1,16.9,-3.8,-0.32,Matches
1472,Gael Lafont,fr,FW,,Marseille,Ligue 1,18,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
1473,Yoel Lago,es,MF,,Celta Vigo,La Liga,20,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
1474,Konrad Laimer,at,DF,,Bayern Munich,Bundesliga,27,1997,12,415,35,32.9,4.6,4,74,2,8,15,2,2.25,15,5,+10,+2.17,+0.04,11.9,3.6,+8.3,+1.79,Matches
1475,Stefan Lainer,at,DF,,Gladbach,Bundesliga,32,1992,8,304,38,24.1,3.4,2,90,2,6,21,6,1.63,5,5,0,0.00,-0.38,7.1,6.2,+0.9,+0.26,Matches
1476,Kenny Lala,mg,DF,,Brest,Ligue 1,33,1991,12,"1,066",89,79.0,11.8,11,90,11,1,76,2,1.33,19,21,-2,-0.17,+0.15,16.4,20.0,-3.5,-0.30,Matches
1477,Adam Lallana,eng,MF,,Southampton,Premier League,36,1988,8,315,39,21.9,3.5,5,51,0,3,19,3,0.50,2,5,-3,-0.86,+0.90,3.4,5.7,-2.3,-0.66,Matches
1478,Mathis Lambourde,fr,FW,MF,Hellas Verona,it Serie A,18,2006,4,40,10,2.8,0.4,0,,0,4,10,6,0.00,2,1,+1,+2.25,+3.47,0.5,1.7,-1.3,-2.79,Matches
1479,Mohamed Lamine Bayo,gn,FW,MF,Lille,Ligue 1,26,1998,10,214,21,15.9,2.4,3,55,0,7,7,5,1.60,5,5,0,0.00,-0.79,5.5,4.9,+0.7,+0.28,Matches
1480,Tariq Lamptey,gh,DF,,Brighton,Premier League,24,2000,5,236,47,16.4,2.6,3,69,1,2,15,6,0.60,4,9,-5,-1.91,-2.36,3.2,3.9,-0.7,-0.25,Matches
1481,Will Lankshear,eng,FW,,Tottenham,Premier League,19,2005,2,10,5,0.7,0.1,0,,0,2,5,6,2.00,0,0,0,0.00,-1.07,0.4,0.0,+0.4,+3.84,Matches
1482,Gianluca Lapadula,pe,FW,MF,Cagliari,it Serie A,34,1990,9,241,27,16.7,2.7,1,59,0,8,23,4,1.00,3,1,+2,+0.75,+1.72,4.0,2.7,+1.3,+0.49,Matches
1483,Cyle Larin,ca,FW,,Mallorca,La Liga,29,1995,15,899,60,55.5,10.0,12,70,1,3,20,2,1.40,7,10,-3,-0.30,-0.30,11.2,9.4,+1.8,+0.18,Matches
1484,Gautier Larsonneur,fr,GK,,Saint-Étienne,Ligue 1,27,1997,15,"1,350",90,100.0,15.0,15,90,15,0,,0,0.87,12,34,-22,-1.47,,15.0,29.7,-14.7,-0.98,Matches
1485,Hugo Larsson,se,MF,,Eint Frankfurt,Bundesliga,20,2004,13,926,71,73.5,10.3,11,82,4,2,14,0,2.00,21,14,+7,+0.68,-1.21,16.8,16.7,+0.1,+0.01,Matches
1486,Julen Lartitegi,es,FW,,Alavés,La Liga,21,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
1487,Marco de las Sías,es,DF,,Rayo Vallecano,La Liga,18,2005,0,,,,,0,,0,0,,5,,,,,,,,,,,Matches
1488,Juanmi Latasa,es,FW,,Valladolid,La Liga,23,2001,13,524,40,34.2,5.8,4,79,3,9,23,1,0.62,2,15,-13,-2.23,-1.43,4.5,12.0,-7.5,-1.28,Matches
1489,Toni Lato,es,DF,,Mallorca,La Liga,27,1997,5,263,53,16.2,2.9,3,76,1,2,17,6,1.20,4,2,+2,+0.68,+1.02,3.1,2.4,+0.7,+0.25,Matches
1490,Roméo Lavia,be,MF,,Chelsea,Premier League,20,2004,9,477,53,33.1,5.3,7,65,0,2,11,2,1.89,7,9,-2,-0.38,-2.25,7.0,10.3,-3.4,-0.64,Matches
1491,Valentino Lazaro,at,DF,,Torino,it Serie A,28,1996,16,"1,071",67,74.4,11.9,12,82,5,4,22,0,1.19,13,14,-1,-0.08,+0.40,11.7,16.3,-4.6,-0.39,Matches
1492,Darko Lazović,rs,FW,MF,Hellas Verona,it Serie A,34,1990,16,"1,128",71,78.3,12.5,14,74,4,2,45,0,0.94,17,22,-5,-0.40,+3.35,13.3,17.7,-4.5,-0.36,Matches
1493,Manuel Lazzari,it,DF,,Lazio,it Serie A,31,1993,13,798,61,55.4,8.9,10,75,3,3,17,1,1.92,16,15,+1,+0.11,-0.73,14.3,7.8,+6.5,+0.73,Matches
1494,Julien Le Cardinal,fr,DF,,Brest,Ligue 1,27,1997,9,793,88,58.7,8.8,9,88,8,0,,3,1.00,12,18,-6,-0.68,-1.17,10.4,18.6,-8.1,-0.92,Matches
1495,Jérémy Le Douaron,fr,FW,,Brest,Ligue 1,26,1998,2,102,51,7.6,1.1,1,90,1,1,12,0,0.00,1,5,-4,-3.53,-3.60,1.4,2.5,-1.1,-0.95,Matches
1496,Enzo Le Fée,fr,MF,,Roma,it Serie A,24,2000,6,318,53,22.1,3.5,4,69,1,2,21,6,0.67,4,2,+2,+0.57,+1.13,4.7,2.6,+2.2,+0.62,Matches
1497,Raphael Le Guen,fr,DF,,Brest,Ligue 1,18,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
1498,Robin Le Normand,es,DF,,Atlético Madrid,La Liga,28,1996,8,635,79,41.5,7.1,7,90,7,1,5,2,2.25,11,3,+8,+1.13,-0.07,11.4,4.9,+6.5,+0.93,Matches
1499,Nicola Leali,it,GK,,Genoa,it Serie A,31,1993,9,810,90,56.3,9.0,9,90,9,0,,7,1.22,8,9,-1,-0.11,+1.32,8.0,10.6,-2.5,-0.28,Matches
1500,Rafael Leão,pt,FW,,Milan,it Serie A,25,1999,14,"1,003",72,74.3,11.1,11,84,6,3,26,1,1.43,20,10,+10,+0.90,+1.42,19.7,11.0,+8.7,+0.78,Matches
1501,Benjamin Lecomte,fr,GK,,Montpellier,Ligue 1,33,1991,12,"1,080",90,80.0,12.0,12,90,12,0,,3,0.50,9,30,-21,-1.75,-1.08,13.6,22.0,-8.5,-0.71,Matches
1502,Pierre Lees-Melou,fr,MF,,Brest,Ligue 1,31,1993,6,350,58,25.9,3.9,4,69,2,2,38,0,1.17,3,5,-2,-0.51,-0.42,3.9,5.5,-1.6,-0.41,Matches
1503,Jordan Lefort,fr,DF,,Angers,Ligue 1,31,1993,15,"1,350",90,100.0,15.0,15,90,15,0,,0,0.87,14,26,-12,-0.80,,15.9,22.6,-6.7,-0.45,Matches
1504,Diogo Leite,pt,DF,,Union Berlin,Bundesliga,25,1999,13,"1,088",84,86.3,12.1,13,84,12,0,,0,1.31,12,12,0,0.00,+1.05,13.3,14.9,-1.6,-0.13,Matches
1505,Maxim Leitsch,de,DF,,Mainz 05,Bundesliga,26,1998,9,551,61,43.7,6.1,6,79,4,3,25,3,1.11,7,7,0,0.00,-0.76,5.9,9.7,-3.8,-0.63,Matches
1506,Florian Lejeune,fr,DF,,Rayo Vallecano,La Liga,33,1991,17,"1,525",90,99.7,16.9,17,90,16,0,,0,1.24,19,20,-1,-0.06,-0.06,19.1,19.3,-0.2,-0.01,Matches
1507,Youssef Lekhedim,es,DF,,Real Madrid,La Liga,19,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
1508,Iñigo Lekue,es,DF,,Athletic Club,La Liga,31,1993,7,373,53,23.0,4.1,4,81,3,3,16,11,1.57,3,5,-2,-0.48,-1.42,4.2,5.0,-0.8,-0.19,Matches
1509,Nunzio Lella,it,MF,,Venezia,it Serie A,24,2000,1,5,5,0.3,0.1,0,,0,1,5,1,0.00,0,0,0,0.00,+0.88,0.1,0.7,-0.6,-8.97,Matches
1510,Thomas Lemar,fr,MF,,Atlético Madrid,La Liga,29,1995,1,7,7,0.5,0.1,0,,0,1,7,4,0.00,0,0,0,0.00,-1.18,0.0,0.0,0.0,+0.30,Matches
1511,Félix Lemaréchal,fr,MF,FW,Strasbourg,Ligue 1,21,2003,8,278,35,20.6,3.1,3,64,0,5,17,5,0.88,4,7,-3,-0.97,-1.06,3.7,7.5,-3.8,-1.25,Matches
1512,Mario Lemina,ga,MF,DF,Wolves,Premier League,31,1993,16,"1,332",83,92.5,14.8,15,87,13,1,28,0,0.56,22,38,-16,-1.08,-1.08,15.1,25.8,-10.6,-0.72,Matches
1513,Ruben Lendinez,es,DF,,Valencia,La Liga,21,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
1514,Clément Lenglet,fr,DF,,Atlético Madrid,La Liga,29,1995,8,653,82,42.7,7.3,8,82,5,0,,6,2.75,14,6,+8,+1.10,-0.13,14.0,3.7,+10.4,+1.43,Matches
1515,Bernd Leno,de,GK,,Fulham,Premier League,32,1992,16,"1,440",90,100.0,16.0,16,90,16,0,,0,1.50,24,22,+2,+0.12,,21.9,20.1,+1.8,+0.12,Matches
1516,Christopher Lenz,de,DF,MF,Hoffenheim,Bundesliga,30,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
1517,Donovan Léon,gf,GK,,Auxerre,Ligue 1,32,1992,15,"1,350",90,100.0,15.0,15,90,15,0,,0,1.40,23,23,0,0.00,,19.1,27.6,-8.5,-0.57,Matches
1518,Giovanni Leoni,it,DF,,Parma,it Serie A,17,2006,4,278,70,19.3,3.1,3,66,0,1,79,10,1.50,5,6,-1,-0.32,-0.01,3.1,5.1,-2.0,-0.66,Matches
1519,Esteban Lepaul,fr,FW,MF,Angers,Ligue 1,24,2000,11,221,20,16.4,2.5,1,90,1,10,13,4,1.00,4,7,-3,-1.22,-0.50,2.6,5.9,-3.3,-1.33,Matches
1520,Johann Lepenant,fr,MF,,Nantes,Ligue 1,22,2002,12,876,73,64.9,9.7,10,86,5,2,8,0,1.17,13,11,+2,+0.21,+1.91,10.1,10.5,-0.4,-0.05,Matches
1521,Jefferson Lerma,co,MF,,Crystal Palace,Premier League,30,1994,12,757,63,52.6,8.4,8,78,6,4,34,1,1.08,8,10,-2,-0.24,+0.03,11.2,9.0,+2.2,+0.26,Matches
1522,Louis Leroux,fr,MF,FW,Nantes,Ligue 1,18,2006,2,18,9,1.3,0.2,0,,0,2,9,8,1.50,1,0,+1,+5.00,+5.54,0.6,0.5,+0.1,+0.47,Matches
1523,Jiří Letáček,,GK,,Getafe,La Liga,25,1999,0,,,,,0,,0,0,,17,,,,,,,,,,,Matches
1524,Robert Lewandowski,pl,FW,,Barcelona,La Liga,36,1988,17,"1,386",82,85.6,15.4,17,82,9,0,,1,2.06,39,14,+25,+1.62,-0.30,35.7,18.6,+17.1,+1.11,Matches
1525,Jamie Leweling,de,FW,MF,Stuttgart,Bundesliga,23,2001,9,658,73,52.2,7.3,9,73,2,0,,0,1.44,14,13,+1,+0.14,-0.46,12.3,10.7,+1.6,+0.22,Matches
1526,Rico Lewis,eng,DF,MF,Manchester City,Premier League,20,2004,14,"1,023",73,71.0,11.4,12,82,6,2,18,1,1.86,22,16,+6,+0.53,+0.74,21.2,16.4,+4.8,+0.42,Matches
1527,Keane Lewis-Potter,eng,DF,FW,Brentford,Premier League,23,2001,16,"1,199",75,83.3,13.3,14,83,8,2,17,0,1.44,26,25,+1,+0.08,-0.30,20.8,23.9,-3.0,-0.23,Matches
1528,Myles Lewis-Skelly,eng,DF,,Arsenal,Premier League,18,2006,3,84,28,5.8,0.9,1,68,0,2,8,8,1.00,0,2,-2,-2.14,-3.20,1.3,0.7,+0.6,+0.62,Matches
1529,Ben Lhassine Kone,ci,MF,,Como,it Serie A,24,2000,1,12,12,0.8,0.1,0,,0,1,12,1,3.00,2,0,+2,+15.00,+15.76,0.8,0.0,+0.8,+6.24,Matches
1530,Mattia Liberali,it,MF,,Milan,it Serie A,17,2007,1,61,61,4.5,0.7,1,61,0,0,,2,1.00,0,0,0,0.00,-0.56,0.6,0.0,+0.5,+0.81,Matches
1531,Yann Liénard,fr,GK,,Monaco,Ligue 1,21,2003,0,,,,,0,,0,0,,8,,,,,,,,,,,Matches
1532,Philipp Lienhart,at,DF,,Freiburg,Bundesliga,28,1996,14,"1,190",85,94.4,13.2,14,85,12,0,,0,1.71,18,19,-1,-0.08,-2.65,18.4,14.8,+3.6,+0.27,Matches
1533,Matthijs de Ligt,nl,DF,,Manchester Utd,Premier League,25,1999,16,"1,139",71,79.1,12.7,13,82,8,3,22,0,1.38,16,18,-2,-0.16,-1.35,16.3,20.0,-3.7,-0.29,Matches
1534,Pedro Lima,br,DF,,Wolves,Premier League,18,2006,0,,,,,0,,0,0,,5,,,,,,,,,,,Matches
1535,Victor Lindelöf,se,DF,MF,Manchester Utd,Premier League,30,1994,5,63,13,4.4,0.7,0,,0,5,13,2,1.60,0,1,-1,-1.43,-1.62,0.7,1.4,-0.6,-0.94,Matches
1536,Jesper Lindstrøm,dk,FW,,Everton,Premier League,24,2000,11,519,47,38.4,5.8,6,70,1,5,20,3,1.00,2,8,-6,-1.04,-0.93,6.2,5.7,+0.6,+0.10,Matches
1537,Karol Linetty,pl,MF,,Torino,it Serie A,29,1995,14,"1,004",72,69.7,11.2,12,81,6,2,19,2,1.29,11,13,-2,-0.18,+0.03,10.2,16.4,-6.2,-0.55,Matches
1538,Samuel Lino,br,MF,DF,Atlético Madrid,La Liga,24,1999,14,712,51,46.5,7.9,10,60,1,4,27,3,2.21,14,6,+8,+1.01,-0.31,15.2,7.0,+8.2,+1.03,Matches
1539,Pol Lirola,es,DF,,Marseille,Ligue 1,27,1997,8,357,45,26.4,4.0,4,68,0,4,21,4,2.00,15,8,+7,+1.76,+1.13,9.5,9.0,+0.6,+0.14,Matches
1540,Dailon Livramento,cv,FW,MF,Hellas Verona,it Serie A,23,2001,11,491,45,34.1,5.5,6,66,0,5,19,4,1.09,8,19,-11,-2.02,-1.35,5.8,8.6,-2.7,-0.50,Matches
1541,Valentino Livramento,eng,DF,,Newcastle Utd,Premier League,22,2002,16,"1,134",71,78.8,12.6,13,83,10,3,17,0,1.44,18,18,0,0.00,-0.59,18.4,16.5,+1.9,+0.15,Matches
1542,Javier Llabrés,es,FW,,Mallorca,La Liga,22,2002,1,57,57,3.5,0.6,1,57,0,0,,7,0.00,0,1,-1,-1.58,-1.46,0.8,0.3,+0.5,+0.80,Matches
1543,Diego Llorente,es,DF,,Betis,La Liga,31,1993,16,"1,404",88,91.8,15.6,16,88,15,0,,1,1.50,17,16,+1,+0.06,+1.49,23.9,20.3,+3.6,+0.23,Matches
1544,Marcos Llorente,es,DF,MF,Atlético Madrid,La Liga,29,1995,12,909,76,59.4,10.1,11,79,7,1,45,0,2.33,20,8,+12,+1.19,+0.03,18.0,7.9,+10.1,+1.00,Matches
1545,Gautier Lloris,fr,DF,,Le Havre,Ligue 1,29,1995,15,"1,349",90,99.9,15.0,15,90,14,0,,0,0.80,11,29,-18,-1.20,-1.20,15.1,25.4,-10.3,-0.68,Matches
1546,Giovani Lo Celso,ar,MF,,Betis,La Liga,28,1996,11,780,71,51.0,8.7,8,85,5,3,33,0,1.36,13,10,+3,+0.35,+0.83,15.6,8.9,+6.7,+0.77,Matches
1547,Stanislav Lobotka,sk,MF,,Napoli,it Serie A,30,1994,12,987,82,68.5,11.0,11,87,5,1,31,0,2.17,18,7,+11,+1.00,+0.61,16.8,9.6,+7.2,+0.66,Matches
1548,Manuel Locatelli,it,MF,,Juventus,it Serie A,26,1998,15,"1,111",74,77.2,12.3,14,79,8,1,5,1,1.67,19,9,+10,+0.81,-0.28,16.7,9.5,+7.3,+0.59,Matches
1549,Ruben Loftus-Cheek,eng,MF,,Milan,it Serie A,28,1996,13,682,52,50.5,7.6,6,86,4,7,24,0,1.69,11,10,+1,+0.13,-0.81,13.4,8.5,+5.0,+0.65,Matches
1550,Enzo Loiodice,fr,MF,,Las Palmas,La Liga,24,2000,9,267,30,17.5,3.0,2,79,1,7,16,6,1.11,3,8,-5,-1.69,-1.69,2.9,6.2,-3.3,-1.11,Matches
1551,Niklas Lomb,de,GK,,Leverkusen,Bundesliga,31,1993,0,,,,,0,,0,0,,6,,,,,,,,,,,Matches
1552,Sean Longstaff,eng,MF,,Newcastle Utd,Premier League,27,1997,15,688,46,47.8,7.6,8,72,3,7,16,1,1.53,9,10,-1,-0.13,-0.49,8.0,9.2,-1.1,-0.15,Matches
1553,Ademola Lookman,ng,FW,MF,Atalanta,it Serie A,27,1997,13,871,67,60.5,9.7,11,72,3,2,41,1,2.62,24,8,+16,+1.65,+0.70,18.6,6.6,+12.0,+1.24,Matches
1554,Noah Loosli,ch,DF,,Bochum,Bundesliga,27,1997,0,,,,,0,,0,0,,5,,,,,,,,,,,Matches
1555,Anthony Lopes,pt,GK,,Lyon,Ligue 1,34,1990,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
1556,Alberto López,es,GK,,Sevilla,La Liga,21,2003,0,,,,,0,,0,0,,11,,,,,,,,,,,Matches
1557,Alberto López,es,MF,,Sevilla,La Liga,19,2005,0,,,,,0,,0,0,,4,,,,,,,,,,,Matches
1558,David López,es,DF,,Girona,La Liga,35,1989,16,"1,387",87,90.7,15.4,15,90,15,1,37,1,1.38,22,23,-1,-0.06,+0.56,20.3,17.6,+2.7,+0.18,Matches
1559,Diego López,es,MF,FW,Valencia,La Liga,22,2002,16,"1,200",75,83.3,13.3,14,81,6,2,32,0,0.69,13,19,-6,-0.45,+1.05,12.1,17.9,-5.8,-0.44,Matches
1560,Fer López,,FW,,Celta Vigo,La Liga,,,1,42,42,2.7,0.5,1,42,0,0,,1,3.00,1,0,+1,+2.14,+2.38,0.1,0.7,-0.6,-1.31,Matches
1561,Fermin López,es,MF,FW,Barcelona,La Liga,21,2003,11,333,30,20.6,3.7,3,56,0,8,21,1,2.00,7,6,+1,+0.27,-1.76,7.7,5.4,+2.3,+0.63,Matches
1562,Javi López,es,DF,,Real Sociedad,La Liga,22,2002,13,860,66,56.2,9.6,9,81,4,4,33,2,1.62,10,8,+2,+0.21,-0.19,11.5,11.7,-0.1,-0.01,Matches
1563,Pau López,es,GK,,Girona,La Liga,30,1994,0,,,,,0,,0,0,,13,,,,,,,,,,,Matches
1564,Roberto López,es,MF,,Leganés,La Liga,24,2000,9,358,40,23.4,4.0,3,86,2,6,17,8,0.89,2,7,-5,-1.26,-1.03,2.9,6.1,-3.2,-0.81,Matches
1565,Unai López,es,MF,,Rayo Vallecano,La Liga,29,1995,14,742,53,48.5,8.2,10,64,1,4,26,1,1.43,11,8,+3,+0.36,+0.82,9.6,10.4,-0.8,-0.10,Matches
1566,Joseph Lopy,sn,DF,MF,Angers,Ligue 1,32,1992,0,,,,,0,,0,0,,4,,,,,,,,,,,Matches
1567,Iker Losada,es,MF,FW,Betis,La Liga,23,2001,10,336,34,22.0,3.7,3,67,0,7,19,7,1.50,4,8,-4,-1.07,-1.30,5.5,6.1,-0.7,-0.18,Matches
1568,Anthony Losilla,fr,MF,,Bochum,Bundesliga,38,1986,12,873,73,69.3,9.7,10,74,4,2,65,2,0.25,7,27,-20,-2.06,-1.13,10.4,20.3,-10.0,-1.03,Matches
1569,Marcel Lotka,pl,GK,,Dortmund,Bundesliga,23,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
1570,Jordan Lotomba,ch,MF,DF,Nice,Ligue 1,26,1998,2,35,18,2.6,0.4,0,,0,2,18,0,0.50,0,1,-1,-2.57,-3.26,0.3,0.2,0.0,+0.08,Matches
1571,Tom Louchet,fr,DF,MF,Nice,Ligue 1,21,2003,10,481,48,35.6,5.3,5,84,3,5,13,2,1.60,12,9,+3,+0.56,-0.06,11.6,6.8,+4.8,+0.89,Matches
1572,Marius Louer,fr,MF,,Angers,Ligue 1,17,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
1573,Sandi Lovrić,si,MF,,Udinese,it Serie A,26,1998,15,918,61,63.8,10.2,13,67,1,2,27,0,1.13,12,17,-5,-0.49,-0.32,8.2,14.2,-6.1,-0.60,Matches
1574,Pol Lozano,es,MF,,Espanyol,La Liga,25,1999,12,815,68,53.3,9.1,10,78,4,2,18,3,0.67,7,13,-6,-0.66,+0.22,5.6,11.5,-5.9,-0.64,Matches
1575,Lorenzo Lucca,it,FW,,Udinese,it Serie A,24,2000,16,"1,016",64,70.6,11.3,12,74,4,4,31,0,1.25,14,12,+2,+0.18,+1.88,9.9,15.2,-5.3,-0.47,Matches
1576,Lorenzo Lucchesi,it,DF,,Venezia,it Serie A,21,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
1577,Jhon Lucumí,co,DF,,Bologna,it Serie A,26,1998,12,934,78,69.2,10.4,10,85,8,2,42,1,1.83,17,12,+5,+0.48,+0.91,12.3,12.3,0.0,0.00,Matches
1578,Yannik Lührs,de,DF,,Dortmund,Bundesliga,21,2003,2,37,19,2.9,0.4,0,,0,2,19,5,0.50,0,1,-1,-2.43,-2.80,0.1,0.9,-0.8,-1.89,Matches
1579,José Luis Gayà,es,DF,,Valencia,La Liga,29,1995,5,324,65,22.5,3.6,4,75,2,1,25,0,0.80,7,6,+1,+0.28,+1.16,3.9,3.8,+0.1,+0.03,Matches
1580,José Luis Palomino,ar,DF,,Cagliari,it Serie A,34,1990,7,285,41,19.8,3.2,2,82,1,5,24,9,1.14,6,6,0,0.00,+0.86,5.2,6.7,-1.5,-0.48,Matches
1581,Douglas Luiz,br,MF,,Juventus,it Serie A,26,1998,8,297,37,20.6,3.3,2,78,1,6,24,1,2.00,4,2,+2,+0.61,-0.34,5.7,1.8,+3.8,+1.15,Matches
1582,Romelu Lukaku,be,FW,,Napoli,it Serie A,31,1993,14,"1,047",75,72.7,11.6,13,78,0,1,29,0,2.29,18,6,+12,+1.03,+0.80,16.3,8.8,+7.5,+0.64,Matches
1583,Castello Lukeba,fr,DF,,RB Leipzig,Bundesliga,22,2002,9,732,81,58.1,8.1,9,81,6,0,,1,2.11,17,10,+7,+0.86,+0.69,12.9,10.2,+2.7,+0.33,Matches
1584,Dodi Lukebakio,be,FW,,Sevilla,La Liga,27,1997,17,"1,360",80,88.9,15.1,16,84,9,1,24,0,1.29,17,20,-3,-0.20,+0.86,15.5,20.1,-4.6,-0.30,Matches
1585,Saša Lukić,rs,MF,,Fulham,Premier League,28,1996,11,877,80,60.9,9.7,11,80,4,0,,0,1.27,13,14,-1,-0.10,-0.58,13.0,11.3,+1.7,+0.17,Matches
1586,Milos Lukovic,rs,FW,MF,Strasbourg,Ligue 1,19,2005,2,12,6,0.9,0.1,0,,0,2,6,0,0.00,0,1,-1,-7.50,-7.43,0.1,0.5,-0.5,-3.43,Matches
1587,Joe Lumley,eng,GK,,Southampton,Premier League,29,1995,3,270,90,18.8,3.0,3,90,3,0,,4,0.33,2,7,-5,-1.67,-0.13,2.8,9.1,-6.3,-2.09,Matches
1588,Daniel Luna,co,MF,,Mallorca,La Liga,21,2003,2,20,10,1.2,0.2,0,,0,2,10,15,0.00,0,0,0,0.00,+0.17,0.3,0.5,-0.2,-0.91,Matches
1589,Andriy Lunin,ua,GK,,Real Madrid,La Liga,25,1999,3,270,90,17.6,3.0,3,90,3,0,,14,2.00,6,4,+2,+0.67,-0.69,5.0,3.7,+1.3,+0.42,Matches
1590,Massimo Luongo,au,MF,,Ipswich Town,Premier League,32,1992,5,143,29,9.9,1.6,2,68,0,3,3,5,1.00,1,4,-3,-1.89,-1.26,0.7,5.0,-4.3,-2.68,Matches
1591,Sebastiano Luperto,it,DF,,Cagliari,it Serie A,28,1996,16,"1,440",90,100.0,16.0,16,90,16,0,,0,0.88,15,26,-11,-0.69,,22.0,25.3,-3.3,-0.21,Matches
1592,Zito Luvumbo,ao,FW,MF,Cagliari,it Serie A,22,2002,16,994,62,69.0,11.0,12,74,4,4,27,0,0.88,11,18,-7,-0.63,+0.17,15.2,17.3,-2.1,-0.19,Matches
1593,Charalambos Lykogiannis,gr,DF,,Bologna,it Serie A,31,1993,6,416,69,30.8,4.6,5,80,2,1,14,6,1.50,4,4,0,0.00,-0.29,5.1,5.9,-0.8,-0.18,Matches
1594,Senne Lynen,be,MF,,Werder Bremen,Bundesliga,25,1999,13,"1,134",87,90.0,12.6,13,87,8,0,,0,1.69,22,23,-1,-0.08,+0.63,16.0,17.7,-1.7,-0.14,Matches
1595,Othmane Maamma,ma,FW,MF,Montpellier,Ligue 1,19,2005,3,59,20,4.4,0.7,0,,0,3,20,1,1.33,1,0,+1,+1.53,+3.20,0.2,0.8,-0.6,-0.94,Matches
1596,Ian Maatsen,nl,DF,,Aston Villa,Premier League,22,2002,13,290,22,20.1,3.2,2,63,0,11,15,3,1.69,8,6,+2,+0.62,+0.86,7.6,4.1,+3.5,+1.09,Matches
1597,Alexis Mac Allister,ar,MF,,Liverpool,Premier League,25,1998,14,986,70,73.0,11.0,12,79,7,2,20,0,2.50,23,7,+16,+1.46,+0.97,24.2,10.2,+14.0,+1.28,Matches
1598,Deiver Machado,co,DF,MF,Lens,Ligue 1,31,1993,11,543,49,40.2,6.0,5,90,5,6,16,0,1.45,5,8,-3,-0.50,-1.39,10.3,9.3,+1.0,+0.17,Matches
1599,Shuto Machino,jp,FW,MF,Holstein Kiel,Bundesliga,25,1999,13,634,49,50.3,7.0,7,68,2,6,26,1,0.15,8,22,-14,-1.99,-0.69,7.8,14.7,-6.9,-0.99,Matches
1600,Darwin Machís,ve,FW,MF,Valladolid,La Liga,31,1993,7,304,43,19.9,3.4,5,54,0,2,18,7,0.57,1,2,-1,-0.30,+1.25,2.4,4.1,-1.6,-0.48,Matches
