Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
896,Thomas Foket,be,DF,FW,Reims,Ligue 1,26,1994,24.8,28,19,12,13,3,18,40,45.0,22,26,4,22,33,61,35
897,Thomas Fontaine,mg,DF,,Lorient,Ligue 1,30,1991,1.9,2,0,1,0,1,0,1,0.0,1,3,3,0,2,4,4
898,José Fontán,es,DF,,Celta Vigo,La Liga,21,2000,3.1,5,3,3,2,0,1,5,20.0,4,3,1,2,10,15,10
899,José Fonte,pt,DF,,Lille,Ligue 1,37,1983,38.0,23,12,14,7,2,11,25,44.0,14,39,32,7,44,67,159
900,Fernando Forestieri,it,FW,MF,Udinese,Serie A,31,1990,0.6,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1
901,Pablo Fornals,es,FW,MF,West Ham,Premier League,25,1996,31.1,54,28,21,21,12,22,84,26.2,62,49,2,47,27,81,16
902,Emil Forsberg,se,MF,,RB Leipzig,Bundesliga,29,1991,19.0,21,12,2,11,8,7,22,31.8,15,18,0,18,2,23,2
903,Adam Forshaw,eng,MF,,Leeds United,Premier League,29,1991,17.0,53,23,21,27,5,21,54,38.9,33,17,1,16,19,72,12
904,Marcus Forss,fi,FW,MF,Brentford,Premier League,22,1999,2.3,3,3,0,2,1,2,4,50.0,2,5,0,5,1,4,0
905,Fraser Forster,eng,GK,,Southampton,Premier League,33,1988,19.0,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,23
906,Philipp Förster,de,MF,FW,Stuttgart,Bundesliga,26,1995,10.7,20,13,4,12,4,11,26,42.3,15,12,1,11,3,23,2
907,Francesco Forte,it,FW,,Venezia,Serie A,28,1993,4.7,3,2,0,2,1,2,5,40.0,3,1,0,1,0,3,2
908,Steven Fortes,cv,DF,,Lens,Ligue 1,29,1992,1.0,2,0,2,0,0,1,2,50.0,1,2,1,1,0,2,4
909,Ben Foster,eng,GK,,Watford,Premier League,38,1983,26.0,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,9
910,Tariqe Fosu,gh,DF,,Brentford,Premier League,25,1995,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
911,Timothy Fosu-Mensah,nl,DF,,Leverkusen,Bundesliga,23,1998,1.6,5,3,3,1,1,4,4,100.0,0,1,0,1,2,7,2
912,Dimitri Foulquier,fr,DF,,Granada,La Liga,28,1993,2.0,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,2
913,Dimitri Foulquier,fr,DF,,Valencia,La Liga,28,1993,26.0,36,17,17,15,4,21,34,61.8,13,19,3,16,29,65,49
914,Juan Foyth,ar,DF,,Villarreal,La Liga,23,1998,21.4,69,49,35,28,6,35,47,74.5,12,29,7,22,20,89,50
915,Gianluca Frabotta,it,DF,MF,Hellas Verona,Serie A,22,1999,0.2,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0
916,Raphael Framberger,de,DF,,Augsburg,Bundesliga,25,1995,9.4,26,19,12,10,4,13,27,48.1,14,8,2,6,9,35,25
917,Przemysław Frankowski,pl,DF,,Lens,Ligue 1,26,1995,27.2,57,39,22,27,8,36,74,48.6,38,27,0,27,28,85,52
918,Enric Franquesa,es,DF,FW,Levante,La Liga,24,1997,6.9,5,3,4,0,1,0,1,0.0,1,4,0,4,7,12,11
919,Fransérgio,br,MF,,Bordeaux,Ligue 1,30,1990,14.0,24,10,8,12,4,12,43,27.9,31,18,6,12,23,47,23
920,Ryan Fraser,sct,FW,MF,Newcastle Utd,Premier League,27,1994,16.3,10,3,5,3,2,5,13,38.5,8,11,1,10,11,21,11
921,Davide Frattesi,it,MF,,Sassuolo,Serie A,21,1999,31.7,46,16,26,18,2,26,52,50.0,26,44,12,32,29,75,62
922,Fred,br,MF,,Manchester Utd,Premier League,28,1993,22.5,63,27,32,24,7,22,79,27.8,57,38,11,27,32,95,24
923,Ryan Fredericks,eng,DF,,West Ham,Premier League,28,1992,3.4,2,2,2,0,0,0,1,0.0,1,2,1,1,4,6,6
924,Morten Frendrup,dk,DF,MF,Genoa,Serie A,20,2001,7.7,40,24,19,13,8,13,29,44.8,16,19,2,17,17,57,7
925,Remo Freuler,ch,MF,,Atalanta,Serie A,29,1992,26.3,69,39,22,33,14,30,70,42.9,40,48,8,40,35,104,26
926,Marvin Friedrich,de,DF,,Gladbach,Bundesliga,25,1995,6.7,14,8,10,4,0,9,11,81.8,2,5,3,2,5,19,26
927,Marvin Friedrich,de,DF,,Union Berlin,Bundesliga,25,1995,13.0,17,5,14,3,0,10,16,62.5,6,13,7,6,23,40,47
928,Jeremie Frimpong,nl,DF,,Leverkusen,Bundesliga,20,2000,22.8,32,18,19,12,1,12,23,52.2,11,24,6,18,17,49,40
929,Christian Früchtl,de,GK,,Bayern Munich,Bundesliga,21,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
930,Jorge de Frutos,es,MF,FW,Levante,La Liga,24,1997,19.6,33,15,14,11,8,10,51,19.6,41,11,1,10,12,45,13
931,Leo Fuhr Hjelde,no,MF,DF,Leeds United,Premier League,17,2003,1.7,5,4,3,2,0,3,3,100.0,0,3,3,0,4,9,7
932,Chris Führich,de,FW,MF,Stuttgart,Bundesliga,23,1998,19.0,28,16,10,10,8,18,39,46.2,21,31,2,29,8,36,9
933,Angelo Fulgini,fr,MF,FW,Angers,Ligue 1,24,1996,32.5,35,25,8,18,9,14,44,31.8,30,21,5,16,22,57,5
934,Marius Funk,de,GK,,Greuther Fürth,Bundesliga,25,1996,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8
935,Stephan Fürstner,de,MF,,Mainz 05,Bundesliga,33,1987,0.1,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1
936,Matteo Gabbia,it,DF,,Milan,Serie A,21,1999,6.0,4,3,1,3,0,0,4,0.0,4,2,2,0,8,12,12
937,Manolo Gabbiadini,it,FW,MF,Sampdoria,Serie A,29,1991,12.7,6,4,3,2,1,1,7,14.3,6,5,2,3,3,9,10
938,Mijat Gaćinović,rs,FW,MF,Hoffenheim,Bundesliga,26,1995,1.2,3,3,1,1,1,3,3,100.0,0,1,0,1,1,4,2
939,Gianluca Gaetano,it,MF,,Napoli,Serie A,21,2000,0.2,1,1,1,0,0,1,2,50.0,1,0,0,0,2,3,0
940,Luca Gagliano,it,FW,DF,Cagliari,Serie A,21,2000,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,1
941,Roberto Gagliardini,it,MF,,Inter,Serie A,27,1994,7.2,12,6,7,4,1,1,13,7.7,12,14,5,9,9,21,7
942,Riccardo Gagliolo,se,DF,,Salernitana,Serie A,31,1990,12.6,23,12,16,4,3,16,27,59.3,11,15,8,7,28,51,52
943,Javi Galán,es,DF,,Celta Vigo,La Liga,26,1994,36.6,108,66,60,37,11,42,99,42.4,57,48,8,40,45,153,52
944,Iñigo Ruiz de Galarreta,es,MF,,Mallorca,La Liga,27,1993,15.3,40,21,14,21,5,14,30,46.7,16,16,2,14,20,60,21
945,Nicolas Galazzi,it,MF,,Venezia,Serie A,20,2000,0.2,2,1,1,0,1,0,1,0.0,1,0,0,0,0,2,0
946,Pablo Galdames Millán,cl,MF,,Genoa,Serie A,24,1996,11.4,28,12,6,16,6,12,35,34.3,23,16,2,14,8,36,9
947,Thiago Galhardo,br,FW,MF,Celta Vigo,La Liga,32,1989,12.8,12,6,3,3,6,2,12,16.7,10,15,2,13,6,18,9
948,Conor Gallagher,eng,MF,,Crystal Palace,Premier League,21,2000,31.6,69,38,35,20,14,21,69,30.4,48,58,9,49,29,98,26
949,Gauthier Gallon,fr,GK,,Troyes,Ligue 1,28,1993,31.0,3,0,3,0,0,1,1,100.0,0,0,0,0,2,5,12
950,Cristian Gamboa,cr,DF,,Bochum,Bundesliga,31,1989,19.1,59,36,40,16,3,30,61,49.2,31,22,7,15,32,91,35
951,Kévin Gameiro,fr,FW,,Strasbourg,Ligue 1,34,1987,26.5,19,10,5,9,5,6,18,33.3,12,22,1,21,6,25,1
952,Idrissa Gana Gueye,sn,MF,,Paris S-G,Ligue 1,31,1989,18.2,60,36,24,24,12,18,44,40.9,26,23,4,19,24,84,13
953,Ignatius Ganago,cm,FW,,Lens,Ligue 1,22,1999,11.4,3,2,1,2,0,2,6,33.3,4,4,0,4,2,5,3
954,Silvère Ganvoula M'Boussy,cg,FW,,Bochum,Bundesliga,25,1996,1.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1
955,Álvaro García,es,FW,MF,Rayo Vallecano,La Liga,28,1992,33.3,42,23,15,18,9,8,35,22.9,27,27,3,24,42,84,24
956,Dani García,es,MF,,Athletic Club,La Liga,31,1990,24.2,36,22,15,17,4,14,47,29.8,33,27,10,17,24,60,41
957,David García,es,DF,,Osasuna,La Liga,27,1994,34.5,28,14,15,11,2,12,22,54.5,10,27,21,6,52,80,168
958,Eric García,es,DF,,Barcelona,La Liga,20,2001,22.7,27,18,13,13,1,11,26,42.3,15,22,12,10,44,71,53
959,Fran Garcia,es,DF,,Rayo Vallecano,La Liga,21,1999,33.6,60,35,44,12,4,39,73,53.4,34,34,8,26,45,105,53
960,Joan García,es,GK,,Espanyol,La Liga,20,2001,1.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,1
961,Manu García,es,MF,,Alavés,La Liga,23,1998,12.0,18,9,6,9,3,9,27,33.3,18,8,2,6,13,31,4
962,Raúl García,es,FW,,Athletic Club,La Liga,35,1986,20.0,27,17,6,11,10,8,36,22.2,28,30,4,26,9,36,21
963,Rubén García,es,MF,FW,Osasuna,La Liga,28,1993,26.4,43,26,12,23,8,16,49,32.7,33,31,4,27,24,67,16
964,Saúl García,es,MF,,Alavés,La Liga,26,1994,0.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0
965,Unai García,es,DF,,Osasuna,La Liga,29,1992,15.6,21,12,14,6,1,14,17,82.4,3,19,11,8,22,43,78
966,Alejandro Garnacho,ar,FW,MF,Manchester Utd,Premier League,17,2004,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
967,Mario Gaspar,es,DF,,Villarreal,La Liga,30,1990,6.9,10,4,2,5,3,6,10,60.0,4,6,3,3,6,16,15
968,Djeidi Gassama,fr,FW,,Paris S-G,Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0
969,Johan Gastien,fr,MF,,Clermont Foot,Ligue 1,33,1988,30.5,56,34,26,25,5,27,74,36.5,47,45,11,34,53,109,49
970,Gavi,es,MF,FW,Barcelona,La Liga,16,2004,25.7,38,18,13,18,7,9,33,27.3,24,36,0,36,25,63,13
971,Dwight Gayle,eng,FW,DF,Newcastle Utd,Premier League,30,1990,0.4,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,0
972,Jean-Philippe Gbamin,ci,MF,,Everton,Premier League,25,1995,0.7,1,1,1,0,0,0,2,0.0,2,0,0,0,1,2,1
973,David de Gea,es,GK,,Manchester Utd,Premier League,30,1990,38.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11
974,Linus Gechter,de,DF,,Hertha BSC,Bundesliga,17,2004,8.0,15,8,13,2,0,7,14,50.0,7,12,7,5,11,26,29
975,Dennis Geiger,de,MF,,Hoffenheim,Bundesliga,23,1998,15.3,34,23,9,20,5,17,30,56.7,13,15,1,14,14,48,7
976,Joe Gelhardt,eng,FW,MF,Leeds United,Premier League,19,2002,8.3,4,3,1,0,3,2,10,20.0,8,9,0,9,0,4,3
977,Luca Gemello,it,GK,,Torino,Serie A,21,2000,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
978,Yannick Gerhardt,de,MF,DF,Wolfsburg,Bundesliga,27,1994,17.5,42,20,18,17,7,22,36,61.1,14,24,1,23,25,67,25
979,Valère Germain,fr,FW,,Montpellier,Ligue 1,31,1990,21.9,23,14,6,11,6,8,31,25.8,23,13,1,12,9,32,27
980,Gerson,br,MF,FW,Marseille,Ligue 1,24,1997,28.3,42,17,16,20,6,8,35,22.9,27,26,4,22,16,58,16
981,Willem Geubbels,fr,FW,MF,Nantes,Ligue 1,19,2001,6.0,8,5,4,2,2,5,12,41.7,7,5,0,5,6,14,5
982,Hamadi Al Ghaddioui,ma,FW,,Stuttgart,Bundesliga,30,1990,5.5,5,4,2,1,2,0,4,0.0,4,3,1,2,0,5,4
983,Ismaël Gharbi,es,FW,,Paris S-G,Ligue 1,17,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
984,Anwar El Ghazi,nl,FW,MF,Aston Villa,Premier League,26,1995,4.3,4,4,2,2,0,2,7,28.6,5,6,0,6,1,5,2
985,Anwar El Ghazi,nl,FW,MF,Everton,Premier League,26,1995,0.1,1,1,1,0,0,1,1,100.0,0,3,0,3,0,1,0
986,Lamine Ghezali,fr,DF,,Saint-Étienne,Ligue 1,22,1999,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
987,Paolo Ghiglione,it,DF,,Genoa,Serie A,24,1997,6.7,17,12,8,6,3,9,14,64.3,5,11,5,6,10,27,12
988,Saman Ghoddos,ir,MF,DF,Brentford,Premier League,27,1993,6.0,17,10,8,6,3,9,15,60.0,6,2,0,2,3,20,16
989,Faouzi Ghoulam,dz,DF,,Napoli,Serie A,30,1991,3.7,3,1,1,2,0,0,3,0.0,3,2,1,1,3,6,10
990,Dimitris Giannoulis,gr,DF,,Norwich City,Premier League,25,1995,13.0,36,21,17,17,2,24,36,66.7,12,22,6,16,19,55,41
991,Morgan Gibbs-White,eng,DF,FW,Wolves,Premier League,21,2000,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
992,Ben Gibson,eng,DF,,Norwich City,Premier League,28,1993,27.7,23,16,17,6,0,7,12,58.3,5,36,30,6,27,50,139
993,Niko Gießelmann,de,DF,FW,Union Berlin,Bundesliga,29,1991,23.1,24,17,10,11,3,15,38,39.5,23,26,4,22,18,42,29
994,Rafał Gikiewicz,pl,GK,,Augsburg,Bundesliga,33,1987,34.0,2,0,2,0,0,2,7,28.6,5,0,0,0,3,5,11
995,Bryan Gil,es,FW,MF,Tottenham,Premier League,20,2001,1.0,3,0,1,0,2,1,2,50.0,1,2,0,2,0,3,0
996,Bryan Gil,es,MF,FW,Valencia,La Liga,20,2001,8.4,13,8,6,3,4,2,13,15.4,11,13,0,13,1,14,4
997,Óscar Gil,es,DF,,Espanyol,La Liga,24,1997,18.8,52,35,27,20,5,25,46,54.3,21,33,9,24,19,71,33
998,Mario Gila,es,DF,,Real Madrid,La Liga,20,2000,0.3,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,1
999,Billy Gilmour,sct,MF,,Norwich City,Premier League,20,2001,20.6,41,21,16,21,4,14,52,26.9,38,21,4,17,17,58,29
1000,Daniel Ginczek,de,MF,FW,Wolfsburg,Bundesliga,30,1991,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1001,Matthias Ginter,de,DF,,Gladbach,Bundesliga,27,1994,26.2,36,22,20,13,3,27,40,67.5,13,21,10,11,33,69,76
1002,Nicholas Gioacchini,us,FW,MF,Montpellier,Ligue 1,21,2000,5.5,7,5,3,2,2,4,10,40.0,6,8,0,8,4,11,5
1003,Sebastian Giovinco,it,MF,,Sampdoria,Serie A,34,1987,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
1004,Jimmy Giraudon,fr,DF,,Troyes,Ligue 1,29,1992,18.0,14,6,10,4,0,7,22,31.8,15,24,14,10,37,51,68
1005,Andrei Girotto,br,DF,MF,Nantes,Ligue 1,29,1992,35.0,85,52,49,32,4,52,103,50.5,51,67,33,34,69,154,143
1006,Olivier Giroud,fr,FW,,Milan,Serie A,34,1986,21.0,15,11,4,6,5,3,17,17.6,14,13,4,9,3,18,19
1007,Jamie Gittens,eng,FW,,Dortmund,Bundesliga,16,2004,1.5,3,2,0,2,1,2,5,40.0,3,4,1,3,1,4,1
1008,Serge Gnabry,de,FW,DF,Bayern Munich,Bundesliga,26,1995,24.3,47,31,16,20,11,22,57,38.6,35,26,0,26,14,61,3
1009,Ben Godfrey,eng,DF,,Everton,Premier League,23,1998,22.5,47,32,29,14,4,24,39,61.5,15,41,19,22,15,62,100
1010,Diego Godín,uy,DF,,Cagliari,Serie A,35,1986,9.1,18,7,13,3,2,10,15,66.7,5,7,5,2,13,31,46
1011,Edoardo Goldaniga,it,DF,,Cagliari,Serie A,27,1993,10.4,12,5,7,5,0,4,11,36.4,7,8,5,3,22,34,23
1012,Edoardo Goldaniga,it,DF,MF,Sassuolo,Serie A,27,1993,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1013,Aleksandr Golovin,ru,FW,MF,Monaco,Ligue 1,25,1996,16.7,40,22,10,18,12,18,41,43.9,23,26,1,25,12,52,8
1014,André Gomes,pt,MF,,Everton,Premier League,28,1993,6.9,16,4,6,6,4,8,32,25.0,24,8,2,6,1,17,7
1015,Angel Gomes,eng,MF,FW,Lille,Ligue 1,20,2000,10.6,23,13,6,12,5,10,15,66.7,5,4,0,4,3,26,4
1016,Toti Gomes,pt,DF,,Wolves,Premier League,22,1999,4.0,11,7,10,1,0,7,9,77.8,2,6,3,3,8,19,15
1017,Dani Gómez,es,FW,,Levante,La Liga,23,1998,11.8,7,4,3,2,2,4,12,33.3,8,3,0,3,3,10,5
1018,Joe Gomez,eng,DF,,Liverpool,Premier League,24,1997,3.7,10,6,5,2,3,5,9,55.6,4,4,1,3,5,15,6
1019,Maxi Gómez,uy,FW,,Valencia,La Liga,24,1996,21.7,5,3,1,2,2,5,8,62.5,3,5,1,4,3,8,22
1020,Moi Gómez,es,MF,FW,Villarreal,La Liga,27,1994,14.3,15,7,8,3,4,5,17,29.4,12,5,0,5,6,21,6
1021,Papu Gómez,ar,FW,MF,Sevilla,La Liga,33,1988,19.8,19,11,9,5,5,9,35,25.7,26,15,2,13,7,26,12
1022,Sergi Gómez,es,DF,,Espanyol,La Liga,29,1992,30.2,33,24,29,3,1,18,27,66.7,9,33,23,10,40,73,125
1023,Victor Gomez,es,DF,,Espanyol,La Liga,21,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1024,Alfred Gomis,sn,GK,,Rennes,Ligue 1,27,1993,25.0,1,0,1,0,0,1,2,50.0,1,0,0,0,1,2,8
1025,Maxime Gonalons,fr,MF,,Granada,La Liga,32,1989,17.2,43,28,17,22,4,14,39,35.9,25,33,10,23,18,61,29
1026,Vagner Gonçalves,cv,FW,,Metz,Ligue 1,25,1996,1.0,2,1,0,2,0,1,1,100.0,0,0,0,0,1,3,0
1027,Cedric Gondo,ci,FW,,Salernitana,Serie A,24,1996,7.8,5,2,2,2,1,2,5,40.0,3,2,0,2,3,8,2
1028,Álvaro González,es,DF,,Marseille,Ligue 1,31,1990,5.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,9
1029,Diego González,es,DF,,Elche,La Liga,26,1995,19.9,25,16,18,7,0,9,16,56.3,7,21,13,8,19,44,87
1030,Édgar González,es,DF,,Betis,La Liga,24,1997,16.3,25,19,15,8,2,17,24,70.8,7,17,11,6,23,48,82
1031,Giovanni González,uy,DF,,Mallorca,La Liga,26,1994,4.1,9,3,4,4,1,3,5,60.0,2,7,2,5,4,13,14
1032,Nicolás González,ar,FW,,Fiorentina,Serie A,23,1998,26.2,21,16,6,8,7,9,28,32.1,19,26,2,24,21,42,4
1033,Nicolás González,es,MF,,Barcelona,La Liga,19,2002,12.4,31,20,5,23,3,11,27,40.7,16,12,0,12,6,37,12
1034,Roberto González,es,FW,MF,Betis,La Liga,20,2001,1.5,5,4,3,2,0,4,6,66.7,2,5,0,5,1,6,1
1035,Charlie Goode,eng,DF,,Brentford,Premier League,25,1995,5.0,7,5,5,2,0,4,4,100.0,0,4,2,2,2,9,8
1036,Anthony Gordon,eng,MF,FW,Everton,Premier League,20,2001,25.4,54,32,20,30,4,21,59,35.6,38,49,3,46,22,76,17
1037,Kaide Gordon,eng,FW,,Liverpool,Premier League,16,2004,0.1,1,0,0,0,1,0,0,,0,0,0,0,0,1,0
1038,Leon Goretzka,de,MF,,Bayern Munich,Bundesliga,26,1995,15.5,25,15,12,9,4,11,26,42.3,15,11,1,10,17,42,23
1039,Gori,es,MF,,Espanyol,La Liga,19,2002,0.1,0,0,0,0,0,0,0,,0,2,0,2,0,0,0
1040,Andoni Gorosabel,es,DF,,Real Sociedad,La Liga,24,1996,25.4,47,31,32,9,6,25,47,53.2,22,16,3,13,18,65,49
1041,Robin Gosens,de,DF,,Atalanta,Serie A,27,1994,5.1,7,3,3,4,0,4,8,50.0,4,4,0,4,9,16,1
1042,Robin Gosens,de,DF,,Inter,Serie A,27,1994,1.9,3,1,1,2,0,0,0,,0,5,2,3,3,6,3
1043,Dan Gosling,eng,MF,,Watford,Premier League,31,1990,1.8,2,1,1,1,0,2,6,33.3,4,2,0,2,0,2,3
1044,Amine Gouiri,dz,FW,MF,Nice,Ligue 1,21,2000,30.6,22,13,2,13,7,10,32,31.3,22,22,5,17,11,33,17
1045,Lucas Gourna-Douath,fr,MF,,Saint-Étienne,Ligue 1,17,2003,20.0,45,26,22,18,5,21,36,58.3,15,22,3,19,13,58,9
1046,Jeffrey Gouweleeuw,nl,DF,,Augsburg,Bundesliga,30,1991,28.6,50,27,33,17,0,22,36,61.1,14,35,18,17,49,99,116
1047,Jonathan Gradit,fr,DF,,Lens,Ligue 1,28,1992,34.1,60,28,24,28,8,25,45,55.6,20,39,27,12,65,125,106
1048,Jens Grahl,de,GK,,Eint Frankfurt,Bundesliga,32,1988,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
1049,Alberto Grassi,it,MF,,Cagliari,Serie A,26,1995,24.2,47,26,13,30,4,16,38,42.1,22,27,9,18,63,110,33
1050,Jaume Grau,es,MF,,Osasuna,La Liga,24,1997,0.0,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0
1051,Andrew Gravillon,gp,DF,,Reims,Ligue 1,23,1998,23.7,32,24,19,13,0,17,27,63.0,10,25,15,10,33,65,83
1052,Demarai Gray,jm,MF,FW,Everton,Premier League,25,1996,26.0,30,19,13,10,7,10,22,45.5,12,30,2,28,15,45,21
1053,Adrian Grbić,at,FW,MF,Lorient,Ligue 1,24,1996,5.8,2,1,0,2,0,2,6,33.3,4,3,1,2,0,2,7
1054,Ivo Grbić,hr,GK,,Lille,Ligue 1,25,1996,21.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,14
1055,Jack Grealish,eng,FW,,Manchester City,Premier League,25,1995,21.3,18,17,4,10,4,5,13,38.5,8,11,1,10,8,26,7
1056,Etienne Green,eng,GK,,Saint-Étienne,Ligue 1,21,2000,13.3,1,1,1,0,0,0,0,,0,0,0,0,1,2,9
1057,Julian Green,us,MF,,Greuther Fürth,Bundesliga,26,1995,11.7,9,5,0,8,1,2,8,25.0,6,10,2,8,7,16,10
1058,Mason Greenwood,eng,FW,MF,Manchester Utd,Premier League,19,2001,14.1,15,9,9,1,5,3,9,33.3,6,5,0,5,1,16,6
1059,Sam Greenwood,eng,MF,FW,Leeds United,Premier League,19,2002,2.6,8,5,0,5,3,4,7,57.1,3,3,0,3,2,10,1
1060,Michael Gregoritsch,at,FW,MF,Augsburg,Bundesliga,27,1994,15.5,19,8,4,10,5,2,15,13.3,13,18,2,16,6,25,29
1061,Dominik Greif,sk,GK,,Mallorca,La Liga,24,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1062,Clément Grenier,fr,MF,,Mallorca,La Liga,30,1991,0.7,0,0,0,0,0,0,0,,0,1,1,0,0,0,1
1063,Sebastian Griesbeck,de,DF,MF,Greuther Fürth,Bundesliga,30,1990,27.1,60,31,38,19,3,39,62,62.9,23,38,13,25,43,103,100
1064,Sebastian Griesbeck,de,MF,,Union Berlin,Bundesliga,30,1990,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0
1065,Antoine Griezmann,fr,FW,,Barcelona,La Liga,30,1991,2.9,13,5,3,10,0,2,6,33.3,4,4,0,4,3,16,5
1066,Antoine Griezmann,fr,FW,MF,Atlético Madrid,La Liga,30,1991,18.8,30,14,11,15,4,12,32,37.5,20,18,1,17,7,37,18
1067,Vincenzo Grifo,it,MF,FW,Freiburg,Bundesliga,28,1993,30.8,27,15,9,13,5,9,26,34.6,17,12,2,10,13,40,28
1068,Lennart Grill,de,GK,,Leverkusen,Bundesliga,22,1999,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1069,Florian Grillitsch,at,DF,MF,Hoffenheim,Bundesliga,25,1995,16.6,37,19,15,21,1,17,31,54.8,14,18,7,11,29,66,36
1070,Pascal Groß,de,MF,DF,Brighton,Premier League,30,1991,22.6,28,15,15,11,2,12,33,36.4,21,34,8,26,18,46,23
1071,Carlos Gruezo,ec,MF,,Augsburg,Bundesliga,26,1995,10.8,22,11,10,10,2,8,21,38.1,13,11,2,9,9,31,15
1072,Vicente Guaita,es,GK,,Crystal Palace,Premier League,34,1987,29.5,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,8
1073,Andrés Guardado,mx,MF,,Betis,La Liga,34,1986,15.5,30,13,12,17,1,13,34,38.2,21,18,4,14,21,51,29
1074,Sergi Guardiola,es,FW,,Rayo Vallecano,La Liga,30,1991,19.0,10,9,3,5,2,1,21,4.8,20,14,2,12,4,14,17
1075,Nemanja Gudelj,rs,DF,MF,Sevilla,La Liga,29,1991,11.6,16,7,10,4,2,5,8,62.5,3,14,9,5,22,38,37
1076,Gabriel Gudmundsson,se,DF,MF,Lille,Ligue 1,22,1999,14.9,43,31,24,16,3,17,35,48.6,18,15,3,12,20,63,13
1077,Noah Guede-Nadje,fr,MF,,Angers,Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1078,Gonçalo Guedes,pt,FW,MF,Valencia,La Liga,24,1996,29.0,21,14,6,7,8,2,22,9.1,20,14,0,14,9,30,1
1079,Marc Guéhi,eng,DF,,Crystal Palace,Premier League,21,2000,35.8,35,17,24,10,1,15,16,93.8,1,34,26,8,30,65,127
1080,Mattéo Guendouzi,fr,MF,,Marseille,Ligue 1,22,1999,35.0,45,30,10,26,9,13,47,27.7,34,15,1,14,16,61,18
1081,Yanis Guermouche,fr,MF,FW,Montpellier,Ligue 1,20,2001,0.1,2,1,0,1,1,1,1,100.0,0,0,0,0,0,2,0
1082,Raphaël Guerreiro,pt,DF,,Dortmund,Bundesliga,27,1993,19.9,35,19,19,12,4,16,31,51.6,15,18,2,16,25,60,14
1083,Evann Guessand,ci,FW,,Nice,Ligue 1,20,2001,4.9,9,8,2,5,2,3,8,37.5,5,4,0,4,0,9,1
1084,Ander Guevara,es,MF,,Real Sociedad,La Liga,24,1997,9.6,18,13,6,10,2,10,17,58.8,7,12,6,6,12,30,8
1085,Lamine Gueye,sn,FW,MF,Metz,Ligue 1,23,1998,6.2,5,5,1,1,3,3,7,42.9,4,4,0,4,6,11,1
1086,Pape Gueye,sn,MF,,Marseille,Ligue 1,22,1999,17.0,38,19,15,22,1,16,31,51.6,15,15,3,12,24,62,16
1087,John Guidetti,se,FW,MF,Alavés,La Liga,29,1992,3.1,2,1,0,0,2,0,1,0.0,1,1,0,1,0,2,0
1088,Josuha Guilavogui,fr,MF,DF,Bordeaux,Ligue 1,30,1990,14.8,39,16,18,17,4,14,29,48.3,15,16,8,8,36,75,23
1089,Josuha Guilavogui,fr,MF,DF,Wolfsburg,Bundesliga,30,1990,10.5,23,14,13,9,1,7,18,38.9,11,11,6,5,25,48,42
