Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1540,Zito Luvumbo,ao,FW,MF,Cagliari,Serie A,21,2002,21.6,9,6,5,2,2,4,15,26.7,11,19,0,19,1,10,2
1541,Charalambos Lykogiannis,gr,DF,,Bologna,Serie A,29,1993,10.0,10,6,5,4,1,5,10,50.0,5,15,5,10,5,15,30
1542,Senne Lynen,be,MF,,Werder Bremen,Bundesliga,24,1999,20.0,64,38,33,27,4,30,70,42.9,40,41,8,33,41,105,56
1543,Joshua M'Bahia,ci,MF,,Clermont Foot,Ligue 1,18,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1544,Othmane Maamma,ma,FW,,Montpellier,Ligue 1,17,2005,1.0,3,3,2,0,1,1,1,100.0,0,3,0,3,0,3,0
1545,Ian Maatsen,nl,FW,MF,Chelsea,Premier League,21,2002,2.3,3,2,1,1,1,0,4,0.0,4,4,0,4,3,6,10
1546,Ian Maatsen,nl,DF,,Dortmund,Bundesliga,21,2002,14.0,30,22,15,9,6,16,30,53.3,14,22,4,18,13,43,26
1547,Alexis Mac Allister,ar,MF,,Liverpool,Premier League,24,1998,28.9,99,55,35,50,14,59,125,47.2,66,65,8,57,35,134,25
1548,Deiver Machado,co,DF,,Lens,Ligue 1,29,1993,12.5,24,18,10,10,4,15,20,75.0,5,13,2,11,7,31,8
1549,Darwin Machís,ve,MF,,Cádiz,La Liga,30,1993,8.7,23,14,7,9,7,13,24,54.2,11,8,1,7,4,27,2
1550,James Maddison,eng,MF,,Tottenham,Premier League,26,1996,23.7,33,19,5,18,10,15,29,51.7,14,15,3,12,13,46,10
1551,Noni Madueke,eng,FW,,Chelsea,Premier League,21,2002,11.7,16,10,8,4,4,11,34,32.4,23,11,0,11,4,20,14
1552,Pablo Maffeo,es,DF,,Mallorca,La Liga,26,1997,16.2,35,22,18,13,4,23,40,57.5,17,12,2,10,10,45,23
1553,Gabriel Magalhães,br,DF,,Arsenal,Premier League,25,1997,33.8,48,28,24,22,2,17,22,77.3,5,44,33,11,31,79,100
1554,Soungoutou Magassa,fr,DF,MF,Monaco,Ligue 1,19,2003,15.0,56,26,22,32,2,26,48,54.2,22,21,4,17,21,77,36
1555,Giulio Maggiore,it,MF,,Salernitana,Serie A,25,1998,20.0,49,29,26,22,1,20,42,47.6,22,27,5,22,24,73,38
1556,Matej Maglica,hr,DF,,Darmstadt 98,Bundesliga,24,1998,18.9,35,21,25,10,0,22,36,61.1,14,29,11,18,22,57,92
1557,Giangiacomo Magnani,it,DF,,Hellas Verona,Serie A,27,1995,27.2,33,18,23,10,0,15,25,60.0,10,50,28,22,45,78,118
1558,Hugo Magnetti,fr,MF,,Brest,Ligue 1,25,1998,26.0,49,27,18,26,5,24,58,41.4,34,19,1,18,18,67,18
1559,Yohann Magnin,fr,MF,,Clermont Foot,Ligue 1,26,1997,18.7,49,31,12,32,5,22,47,46.8,25,38,13,25,19,68,26
1560,Frank Magri,cm,FW,MF,Toulouse,Ligue 1,23,1999,16.0,22,14,5,12,5,15,21,71.4,6,16,4,12,4,26,17
1561,Harry Maguire,eng,DF,,Manchester Utd,Premier League,30,1993,18.4,24,17,14,10,0,12,22,54.5,10,33,24,9,25,49,83
1562,Jon Magunacelaya,es,FW,MF,Real Sociedad,La Liga,23,2000,1.3,5,3,2,3,0,4,8,50.0,4,3,0,3,0,5,2
1563,Adel Mahamoud,km,FW,,Nantes,Ligue 1,20,2003,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
1564,Arne Maier,de,MF,,Augsburg,Bundesliga,24,1999,11.1,14,9,5,8,1,5,14,35.7,9,19,2,17,6,20,11
1565,Habib Maïga,ci,MF,FW,Metz,Ligue 1,27,1996,1.6,2,2,1,0,1,1,3,33.3,2,2,0,2,4,6,2
1566,Mike Maignan,fr,GK,,Milan,Serie A,28,1995,29.0,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,4
1567,Linton Maina,de,FW,MF,Köln,Bundesliga,24,1999,21.1,18,15,11,5,2,9,28,32.1,19,12,1,11,6,24,12
1568,Patrick Mainka,de,DF,,Heidenheim,Bundesliga,28,1994,34.0,85,49,58,24,3,38,74,51.4,36,66,32,34,49,134,158
1569,Kobbie Mainoo,eng,MF,,Manchester Utd,Premier League,18,2005,21.4,47,27,20,16,11,21,45,46.7,24,20,12,8,22,69,30
1570,Ainsley Maitland-Niles,eng,DF,MF,Lyon,Ligue 1,25,1997,15.9,34,18,12,14,8,19,37,51.4,18,16,6,10,17,51,29
1571,Radosław Majecki,pl,GK,,Monaco,Ligue 1,23,1999,12.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,5
1572,Lovro Majer,hr,MF,,Rennes,Ligue 1,25,1998,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
1573,Lovro Majer,hr,MF,FW,Wolfsburg,Bundesliga,25,1998,23.4,39,18,17,22,0,12,31,38.7,19,20,1,19,12,51,13
1574,Jean-Victor Makengo,fr,MF,FW,Lorient,Ligue 1,25,1998,5.3,5,4,3,2,0,2,6,33.3,4,12,1,11,8,13,5
1575,Jordy Makengo,fr,DF,,Freiburg,Bundesliga,21,2001,11.4,17,11,11,5,1,6,10,60.0,4,16,4,12,11,28,37
1576,Antoine Makoumbou,cg,MF,,Cagliari,Serie A,25,1998,30.0,41,24,21,15,5,15,30,50.0,15,23,4,19,16,57,27
1577,Nemanja Maksimović,rs,MF,,Getafe,La Liga,28,1995,36.3,65,43,26,31,8,23,41,56.1,18,56,23,33,46,111,61
1578,Julián Malatini,ar,DF,,Werder Bremen,Bundesliga,22,2001,6.7,18,13,12,3,3,16,24,66.7,8,8,1,7,13,31,26
1579,Daniel Maldini,it,MF,FW,Monza,Serie A,21,2001,3.7,3,2,0,2,1,3,6,50.0,3,2,0,2,2,5,1
1580,Daniel Maldini,it,FW,MF,Empoli,Serie A,21,2001,2.9,4,2,0,2,2,2,2,100.0,0,5,0,5,2,6,2
1581,Youssef Maleh,ma,MF,,Empoli,Serie A,24,1998,28.9,74,48,30,36,8,23,52,44.2,29,62,7,55,25,99,29
1582,Donyell Malen,nl,FW,MF,Dortmund,Bundesliga,24,1999,19.8,11,7,5,3,3,2,6,33.3,4,11,4,7,2,13,8
1583,Ruslan Malinovskyi,ua,MF,,Genoa,Serie A,30,1993,17.2,35,20,18,11,6,17,41,41.5,24,22,8,14,5,40,16
1584,Lennard Maloney,us,MF,,Heidenheim,Bundesliga,23,1999,25.4,43,26,14,24,5,25,59,42.4,34,33,9,24,25,68,88
1585,Aaron Malouda,fr,FW,,Lille,Ligue 1,17,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1586,Giorgi Mamardashvili,ge,GK,,Valencia,La Liga,22,2000,36.5,4,3,4,0,0,4,4,100.0,0,1,0,1,2,6,22
1587,David Mamutovic,de,FW,DF,Mainz 05,Bundesliga,22,2000,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0
1588,Wilson Manafá,pt,DF,MF,Granada,La Liga,29,1994,2.7,6,4,3,2,1,4,7,57.1,3,1,0,1,1,7,4
1589,Hianga Mananga Mbock,fr,MF,FW,Brest,Ligue 1,23,1999,0.1,1,0,0,0,1,1,2,50.0,1,0,0,0,1,2,0
1590,Gianluca Mancini,it,DF,,Roma,Serie A,27,1996,31.9,34,20,21,11,2,11,27,40.7,16,38,26,12,36,70,77
1591,Marco Mancosu,it,MF,FW,Cagliari,Serie A,34,1988,1.7,3,0,0,2,1,1,2,50.0,1,0,0,0,0,3,0
1592,Steve Mandanda,fr,GK,,Rennes,Ligue 1,38,1985,34.0,2,0,2,0,0,2,4,50.0,2,0,0,0,0,2,6
1593,Christos Mandas,gr,GK,,Lazio,Serie A,21,2001,8.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,3
1594,Reinildo Mandava,mz,DF,,Atlético Madrid,La Liga,29,1994,8.1,30,22,16,11,3,19,22,86.4,3,10,2,8,15,45,21
1595,Aïssa Mandi,dz,DF,,Villarreal,La Liga,31,1991,12.4,13,8,8,5,0,7,14,50.0,7,10,7,3,8,21,41
1596,Rolando Mandragora,it,MF,,Fiorentina,Serie A,26,1997,17.6,26,11,8,13,5,10,22,45.5,12,14,3,11,9,35,18
1597,Orel Mangala,be,MF,,Nott'ham Forest,Premier League,25,1998,17.4,27,13,16,10,1,14,29,48.3,15,12,6,6,26,53,32
1598,Orel Mangala,be,MF,,Lyon,Ligue 1,25,1998,4.4,5,3,0,2,3,1,3,33.3,2,3,2,1,5,10,6
1599,Vito Mannone,it,GK,,Lille,Ligue 1,35,1988,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1600,Kostas Manolas,gr,DF,,Salernitana,Serie A,32,1991,5.4,9,5,6,3,0,6,8,75.0,2,10,7,3,2,11,20
1601,Javier Manquillo,es,DF,MF,Celta Vigo,La Liga,29,1994,8.3,15,11,6,5,4,8,15,53.3,7,14,3,11,3,18,17
1602,Braydon Manu,gh,MF,,Darmstadt 98,Bundesliga,26,1997,1.9,2,0,0,1,1,0,0,,0,1,0,1,0,2,0
1603,Benson Manuel,ao,MF,FW,Burnley,Premier League,26,1997,1.3,3,2,2,1,0,0,0,,0,1,0,1,0,3,0
1604,Faitout Maouassa,fr,DF,MF,Granada,La Liga,25,1998,2.5,8,5,6,1,1,4,5,80.0,1,6,0,6,1,9,3
1605,Faitout Maouassa,fr,MF,DF,Lens,Ligue 1,25,1998,0.8,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,3
1606,Marcão,br,DF,,Sevilla,La Liga,27,1996,3.9,9,6,5,4,0,6,10,60.0,4,8,6,2,4,13,11
1607,Solly March,eng,FW,DF,Brighton,Premier League,29,1994,6.2,19,14,9,7,3,8,14,57.1,6,5,0,5,11,30,8
1608,Riccardo Marchizza,it,DF,,Frosinone,Serie A,25,1998,12.8,7,6,4,3,0,3,13,23.1,10,10,2,8,7,14,33
1609,Gian Marco Ferrari,it,DF,,Sassuolo,Serie A,31,1992,25.2,22,10,11,11,0,12,18,66.7,6,28,17,11,25,47,76
1610,Óscar de Marcos,es,DF,,Athletic Club,La Liga,34,1989,25.1,56,39,26,24,6,42,71,59.2,29,28,6,22,15,71,44
1611,Alberto Marí,es,FW,,Valencia,La Liga,22,2001,3.1,4,2,0,1,3,1,1,100.0,0,3,0,3,0,4,5
1612,José Mari,es,MF,FW,Cádiz,La Liga,35,1987,0.2,2,1,0,2,0,1,2,50.0,1,0,0,0,0,2,0
1613,Pablo Marí,es,DF,,Monza,Serie A,29,1993,29.1,41,25,34,7,0,22,34,64.7,12,40,25,15,37,78,115
1614,José María Giménez,uy,DF,,Atlético Madrid,La Liga,28,1995,14.7,18,10,10,7,1,5,16,31.3,11,16,12,4,10,28,95
1615,Mariano,do,FW,MF,Sevilla,La Liga,29,1993,2.7,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,2
1616,Mirko Marić,hr,FW,,Monza,Serie A,28,1995,3.2,4,0,2,1,1,0,2,0.0,2,4,0,4,2,6,3
1617,Rafa Marín,es,DF,,Alavés,La Liga,21,2002,27.1,32,20,23,9,0,14,27,51.9,13,34,21,13,33,65,129
1618,Răzvan Marin,ro,MF,,Empoli,Serie A,27,1996,20.2,40,22,13,23,4,19,29,65.5,10,16,4,12,6,46,30
1619,Diego Mariño,es,GK,,Almería,La Liga,33,1990,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
1620,Guillermo Maripán,cl,DF,,Monaco,Ligue 1,29,1994,19.6,22,8,15,6,1,10,27,37.0,17,26,13,13,30,52,106
1621,Mika Màrmol,es,DF,,Las Palmas,La Liga,21,2002,35.3,70,42,44,24,2,35,53,66.0,18,39,19,20,44,114,147
1622,Omar Marmoush,eg,FW,MF,Eint Frankfurt,Bundesliga,24,1999,25.6,21,11,7,8,6,6,16,37.5,10,13,0,13,11,32,7
1623,Marquinhos,br,FW,MF,Nantes,Ligue 1,20,2003,1.7,3,2,2,0,1,1,4,25.0,3,7,2,5,6,9,1
1624,Marquinhos,br,DF,,Paris S-G,Ligue 1,29,1994,17.1,19,11,10,7,2,11,17,64.7,6,29,19,10,17,36,58
1625,Unai Marrero,es,GK,,Real Sociedad,La Liga,21,2001,1.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1626,Agustín Martegani,ar,MF,,Salernitana,Serie A,23,2000,8.1,13,7,7,3,3,6,18,33.3,12,4,1,3,4,17,7
1627,Eric Martel,de,MF,,Köln,Bundesliga,21,2002,27.3,70,43,32,34,4,37,67,55.2,30,65,19,46,43,113,80
1628,Roger Martí,es,FW,,Cádiz,La Liga,32,1991,15.1,12,6,1,9,2,2,7,28.6,5,16,1,15,7,19,4
1629,Anthony Martial,fr,FW,,Manchester Utd,Premier League,27,1995,5.0,4,1,1,1,2,1,1,100.0,0,4,0,4,0,4,3
1630,Aarón Martín,es,DF,,Genoa,Serie A,26,1997,15.3,21,10,7,10,4,9,22,40.9,13,12,4,8,9,30,15
1631,Iván Martín,es,MF,,Girona,La Liga,24,1999,30.3,44,25,22,15,7,22,57,38.6,35,25,3,22,21,65,14
1632,Jon Martin,es,DF,,Real Sociedad,La Liga,17,2006,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,3
1633,Jonas Martin,fr,MF,,Brest,Ligue 1,33,1990,13.4,43,27,17,24,2,21,36,58.3,15,16,2,14,9,52,28
1634,Mario Martín,es,MF,,Real Madrid,La Liga,19,2004,0.2,5,1,0,2,3,3,4,75.0,1,2,1,1,0,5,0
1635,Gabriel Martinelli,br,FW,,Arsenal,Premier League,22,2001,22.4,30,24,9,12,9,13,32,40.6,19,23,1,22,5,35,9
1636,Tommaso Martinelli,it,GK,,Fiorentina,Serie A,17,2006,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1637,Arnau Martinez,es,DF,,Girona,La Liga,20,2003,13.8,25,16,17,6,2,15,32,46.9,17,15,5,10,10,35,41
1638,Emiliano Martínez,ar,GK,,Aston Villa,Premier League,30,1992,33.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,12
1639,Iñigo Martínez,es,DF,,Barcelona,La Liga,32,1991,14.4,10,7,9,1,0,6,8,75.0,2,13,10,3,11,21,50
1640,Josep Martinez,es,GK,,Genoa,Serie A,25,1998,36.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,21
1641,Lautaro Martínez,ar,FW,,Inter,Serie A,25,1997,29.5,22,16,4,13,5,4,19,21.1,15,30,1,29,20,42,10
1642,Lisandro Martínez,ar,DF,,Manchester Utd,Premier League,25,1998,7.2,12,8,8,4,0,5,12,41.7,7,10,8,2,5,17,26
1643,Marc Martínez,es,GK,,Granada,La Liga,33,1990,3.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1
1644,Lucas Martínez Quarta,ar,DF,,Fiorentina,Serie A,27,1996,25.5,75,47,43,28,4,36,54,66.7,18,38,14,24,30,105,69
1645,Adam Marušić,me,DF,,Lazio,Serie A,30,1992,34.4,45,31,24,19,2,27,49,55.1,22,27,7,20,29,74,63
1646,Marvin,es,FW,DF,Las Palmas,La Liga,23,2000,20.6,39,25,18,17,4,18,36,50.0,18,28,2,26,14,53,18
1647,Omar Mascarell,gq,MF,,Mallorca,La Liga,30,1993,17.5,33,16,16,17,0,18,35,51.4,17,24,8,16,31,64,30
1648,Adam Masina,ma,DF,,Udinese,Serie A,29,1994,0.7,4,0,2,2,0,2,4,50.0,2,2,1,1,2,6,5
1649,Adam Masina,ma,DF,,Torino,Serie A,29,1994,11.4,17,12,8,8,1,5,20,25.0,15,12,6,6,11,28,30
1650,Erhan Mašović,rs,DF,MF,Bochum,Bundesliga,24,1998,24.7,64,40,37,22,5,37,70,52.9,33,32,10,22,25,89,75
1651,Han-Noah Massengo,fr,MF,DF,Burnley,Premier League,22,2001,0.2,1,1,1,0,0,0,0,,0,1,0,1,0,1,0
1652,Roberto Massimo,de,FW,DF,Stuttgart,Bundesliga,22,2000,0.9,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,1
1653,Clinton Mata,ao,DF,,Lyon,Ligue 1,30,1992,24.7,43,24,29,8,6,23,40,57.5,17,35,16,19,40,83,61
1654,Jaime Mata,es,FW,MF,Getafe,La Liga,34,1988,19.9,24,15,12,8,4,11,26,42.3,15,18,1,17,17,41,31
1655,Pape Matar Sarr,sn,MF,,Tottenham,Premier League,20,2002,23.0,34,24,11,17,6,15,36,41.7,21,21,5,16,31,65,28
1656,Eliot Matazo,be,MF,,Monaco,Ligue 1,21,2002,1.1,3,1,0,3,0,2,4,50.0,2,1,1,0,3,6,0
1657,Jean-Philippe Mateta,fr,FW,,Crystal Palace,Premier League,26,1997,25.4,22,15,4,11,7,6,10,60.0,4,13,4,9,4,26,14
1658,Nemanja Matić,rs,MF,,Rennes,Ligue 1,34,1988,11.4,19,10,7,9,3,9,12,75.0,3,15,7,8,27,46,19
1659,Nemanja Matić,rs,MF,,Lyon,Ligue 1,34,1988,13.9,17,11,8,7,2,9,19,47.4,10,17,6,11,16,33,17
1660,Joël Matip,cm,DF,,Liverpool,Premier League,31,1991,8.7,12,6,7,4,1,8,12,66.7,4,16,12,4,9,21,43
1661,Alex Matos,eng,MF,,Chelsea,Premier League,18,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1662,Chrislain Matsima,fr,DF,,Clermont Foot,Ligue 1,21,2002,13.1,18,11,11,7,0,10,18,55.6,8,14,10,4,13,31,74
1663,Chrislain Matsima,fr,DF,,Monaco,Ligue 1,21,2002,3.3,9,7,5,3,1,2,7,28.6,5,4,1,3,4,13,4
1664,Jean Mattéo Bahoya,fr,MF,FW,Eint Frankfurt,Bundesliga,18,2005,2.0,3,1,0,3,0,1,4,25.0,3,2,0,2,1,4,1
1665,Remi Matthews,eng,GK,,Crystal Palace,Premier League,29,1994,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
1666,Alan Matturro,uy,DF,,Genoa,Serie A,18,2004,1.2,1,1,1,0,0,1,1,100.0,0,6,3,3,2,3,4
1667,Azor Matusiwa,nl,MF,,Reims,Ligue 1,25,1998,15.4,39,27,17,19,3,22,32,68.8,10,21,3,18,33,72,32
1668,Azor Matusiwa,nl,MF,,Rennes,Ligue 1,25,1998,8.8,7,3,3,4,0,4,7,57.1,3,9,2,7,11,18,17
1669,Neal Maupay,fr,FW,,Brentford,Premier League,26,1996,14.7,10,7,4,5,1,3,13,23.1,10,11,0,11,2,12,3
1670,Neal Maupay,fr,FW,,Everton,Premier League,26,1996,1.2,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1
1671,Aïman Maurer,ma,MF,FW,Clermont Foot,Ligue 1,18,2004,0.6,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,0
1672,Konstantinos Mavropanos,gr,DF,,West Ham,Premier League,25,1997,16.7,28,16,17,9,2,17,21,81.0,4,21,13,8,23,51,79
1673,Christian Mawissa,fr,DF,,Toulouse,Ligue 1,18,2005,12.4,22,15,14,4,4,9,23,39.1,14,22,11,11,22,44,41
1674,Philipp Max,de,DF,,Eint Frankfurt,Bundesliga,29,1993,15.0,26,17,6,18,2,19,26,73.1,7,18,1,17,7,33,18
1675,Eric Maxim Choupo-Moting,cm,MF,FW,Bayern Munich,Bundesliga,34,1989,8.0,17,12,8,5,4,6,14,42.9,8,5,0,5,7,24,7
1676,Luís Maximiano,pt,GK,,Almería,La Liga,24,1999,33.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,19
1677,Noam Mayoka-Tika,be,MF,,Marseille,Ligue 1,19,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1678,Borja Mayoral,es,FW,,Getafe,La Liga,26,1997,23.9,9,5,2,2,5,5,22,22.7,17,7,0,7,4,13,16
1679,Senny Mayulu,fr,FW,MF,Paris S-G,Ligue 1,17,2006,3.6,13,8,6,6,1,6,7,85.7,1,1,0,1,3,16,0
1680,Youssef Maziz,fr,FW,MF,Metz,Ligue 1,25,1998,1.4,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,2
1681,Noussair Mazraoui,ma,DF,,Bayern Munich,Bundesliga,25,1997,13.3,32,21,14,11,7,13,21,61.9,8,14,1,13,20,52,27
1682,Luca Mazzitelli,it,MF,,Frosinone,Serie A,27,1995,24.6,45,23,15,24,6,26,49,53.1,23,23,7,16,19,64,62
1683,Pasquale Mazzocchi,it,DF,,Salernitana,Serie A,28,1995,14.1,25,19,14,10,1,16,29,55.2,13,14,6,8,5,30,31
1684,Pasquale Mazzocchi,it,DF,,Napoli,Serie A,28,1995,4.8,5,2,1,2,2,2,3,66.7,1,5,1,4,1,6,13
1685,Kevin Mbabu,ch,DF,,Augsburg,Bundesliga,28,1995,22.7,51,39,25,18,8,23,40,57.5,17,29,9,20,24,75,48
1686,Noah Mbamba,be,MF,,Leverkusen,Bundesliga,18,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0
1687,Ethan Mbappé,fr,MF,DF,Paris S-G,Ligue 1,16,2006,0.5,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0
1688,Kylian Mbappé,fr,FW,,Paris S-G,Ligue 1,24,1998,24.0,4,1,1,1,2,4,9,44.4,5,4,0,4,2,6,2
1689,Malick Mbaye,sn,MF,FW,Metz,Ligue 1,19,2004,1.7,5,1,0,1,4,1,2,50.0,1,1,0,1,1,6,2
1690,Mamadou Mbaye,sn,DF,,Cádiz,La Liga,25,1998,3.2,6,3,3,3,0,2,5,40.0,3,10,7,3,5,11,26
1691,Chancel Mbemba,cd,DF,,Marseille,Ligue 1,28,1994,24.5,33,21,25,7,1,17,30,56.7,13,21,13,8,13,46,95
1692,Nolan Mbemba,cg,MF,,Le Havre,Ligue 1,28,1995,0.2,2,1,0,1,1,1,2,50.0,1,0,0,0,0,2,0
1693,Bryan Mbeumo,cm,FW,,Brentford,Premier League,23,1999,21.8,15,10,6,6,3,5,19,26.3,14,26,2,24,7,22,13
1694,Christ Mbondi,fr,FW,,Reims,Ligue 1,18,2004,0.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0
1695,Jordi Mboula,es,FW,MF,Hellas Verona,Serie A,24,1999,3.4,4,4,1,2,1,4,7,57.1,3,4,1,3,1,5,0
1696,Nathanael Mbuku,cd,FW,,Augsburg,Bundesliga,21,2002,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
1697,James Mcatee,eng,MF,FW,Sheffield Utd,Premier League,20,2002,20.2,32,21,9,13,10,13,33,39.4,20,20,0,20,11,43,18
1698,James Mcatee,eng,MF,,Manchester City,Premier League,20,2002,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
1699,Oliver McBurnie,sct,FW,,Sheffield Utd,Premier League,27,1996,14.2,17,7,4,7,6,5,12,41.7,7,18,2,16,5,22,28
1700,James McConnell,eng,MF,,Liverpool,Premier League,18,2004,0.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,0
1701,John McGinn,sct,MF,FW,Aston Villa,Premier League,28,1994,33.3,59,35,18,34,7,32,77,41.6,45,33,4,29,21,80,21
1702,Scott McKenna,sct,DF,,Nott'ham Forest,Premier League,26,1996,4.6,4,0,3,1,0,2,3,66.7,1,6,4,2,5,9,27
1703,Weston McKennie,us,MF,DF,Juventus,Serie A,24,1998,28.8,48,29,31,11,6,17,27,63.0,10,28,7,21,18,66,69
1704,Dwight McNeil,eng,MF,FW,Everton,Premier League,23,1999,32.1,44,27,16,14,14,24,55,43.6,31,44,7,37,22,66,37
1705,Scott McTominay,sct,MF,FW,Manchester Utd,Premier League,26,1996,21.1,49,25,23,24,2,22,33,66.7,11,34,12,22,14,63,54
1706,Facundo Medina,ar,DF,,Lens,Ligue 1,24,1999,30.2,64,38,25,31,8,44,69,63.8,25,38,13,25,24,88,59
1707,Ben Mee,eng,DF,,Brentford,Premier League,33,1989,14.1,26,15,12,12,2,17,22,77.3,5,21,13,8,13,39,63
1708,Marvin Mehlem,de,MF,,Darmstadt 98,Bundesliga,25,1997,16.5,28,21,10,14,4,11,27,40.7,16,21,2,19,33,61,15
1709,Bamo Meïté,ci,DF,,Marseille,Ligue 1,21,2001,7.1,16,10,13,3,0,8,12,66.7,4,11,5,6,11,27,35
1710,Bamo Meïté,ci,DF,,Lorient,Ligue 1,21,2001,1.6,2,1,2,0,0,0,1,0.0,1,3,2,1,3,5,9
1711,Hannibal Mejbri,tn,MF,FW,Manchester Utd,Premier League,20,2003,1.5,3,3,1,2,0,1,3,33.3,2,1,1,0,0,3,0
1712,Hannibal Mejbri,tn,MF,,Sevilla,La Liga,20,2003,1.2,3,3,1,2,0,0,1,0.0,1,1,0,1,0,3,0
1713,Óscar Melendo,es,MF,FW,Granada,La Liga,25,1997,12.5,14,6,4,10,0,4,12,33.3,8,13,0,13,5,19,4
1714,Gonzalo Melero,es,MF,FW,Almería,La Liga,29,1994,12.3,14,8,7,5,2,7,19,36.8,12,12,4,8,4,18,11
1715,Birger Meling,no,DF,,Rennes,Ligue 1,28,1994,0.2,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0
1716,Arthur Melo,br,MF,,Fiorentina,Serie A,26,1996,22.1,45,30,17,24,4,26,42,61.9,16,27,3,24,18,63,8
1717,Memphis,nl,FW,,Atlético Madrid,La Liga,29,1994,9.9,5,2,0,3,2,3,6,50.0,3,2,0,2,1,6,0
1718,Houboulang Mendes,gw,DF,,Almería,La Liga,25,1998,4.4,16,13,11,5,0,8,16,50.0,8,4,2,2,1,17,17
1719,Nuno Mendes,pt,DF,,Paris S-G,Ligue 1,21,2002,3.0,5,5,4,1,0,4,7,57.1,3,4,0,4,4,9,2
1720,Tomás Mendes,es,MF,,Alavés,La Liga,18,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1721,Brais Méndez,es,MF,FW,Real Sociedad,La Liga,26,1997,26.8,42,28,13,20,9,15,43,34.9,28,23,4,19,12,54,21
1722,Bruno Méndez,uy,DF,,Granada,La Liga,23,1999,14.8,36,17,19,12,5,21,37,56.8,16,24,6,18,26,62,45
1723,Diego Méndez,es,MF,,Rayo Vallecano,La Liga,19,2003,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0
1724,Leonardo Mendicino,it,MF,,Atalanta,Serie A,17,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1725,Antoine Mendy,fr,DF,,Nice,Ligue 1,19,2004,4.6,7,5,4,3,0,3,7,42.9,4,4,1,3,8,15,16
1726,Benjamin Mendy,fr,DF,,Lorient,Ligue 1,29,1994,7.9,3,1,2,1,0,1,5,20.0,4,8,2,6,7,10,20
1727,Ferland Mendy,fr,DF,,Real Madrid,La Liga,28,1995,19.1,15,10,12,2,1,11,14,78.6,3,12,2,10,13,28,26
1728,Formose Mendy,sn,DF,,Lorient,Ligue 1,22,2001,14.0,33,19,24,8,1,20,33,60.6,13,23,12,11,20,53,59
1729,Nampalys Mendy,sn,MF,,Lens,Ligue 1,31,1992,11.7,29,18,10,13,6,16,20,80.0,4,11,4,7,14,43,14
1730,Teden Mengi,eng,DF,,Luton Town,Premier League,21,2002,27.4,54,22,33,20,1,19,30,63.3,11,39,27,12,57,111,140
1731,Chris Mepham,wls,DF,,Bournemouth,Premier League,25,1997,6.9,12,11,9,3,0,9,14,64.3,5,13,6,7,7,19,30
1732,Jorge Meré,es,DF,,Cádiz,La Liga,26,1997,7.5,8,7,6,2,0,4,7,57.1,3,5,3,2,8,16,33
